sep=,
"Time","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / PKG","camunda-platform-tasklist-9968d5594-9257r / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / DRAM","camunda-platform-tasklist-9968d5594-9257r / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / OTHER","camunda-platform-tasklist-9968d5594-9257r / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / OTHER"
2024-02-13 16:40:00,0.483,0.799,0.244,0.235,0.407,0.563,0.0459,0.0468,0.0228,0.0225,0.0234,0.0234,0,0,0,0,0,0
2024-02-13 16:40:10,0.354,0.356,0.175,0.175,0.325,0.193,0.0333,0.0330,0.0168,0.0165,0.0168,0.0165,0,0,0,0,0,0
2024-02-13 16:40:20,0.356,0.354,0.177,0.177,0.289,0.192,0.0339,0.0336,0.0168,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 16:40:30,0.496,0.493,0.261,0.236,0.523,0.287,0.0450,0.0495,0.0228,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:40:40,0.353,0.352,0.177,0.174,0.305,0.191,0.0327,0.0330,0.0168,0.0165,0.0168,0.0165,0,0,0,0,0,0
2024-02-13 16:40:50,0.358,0.377,0.176,0.174,0.336,0.200,0.0330,0.0327,0.0165,0.0165,0.0174,0.0165,0,0,0,0,0,0
2024-02-13 16:41:00,0.488,0.485,0.242,0.236,0.498,0.273,0.0450,0.0441,0.0225,0.0222,0.0228,0.0225,0,0,0,0,0,0
2024-02-13 16:41:10,0.357,0.369,0.180,0.177,0.402,0.204,0.0339,0.0339,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:41:20,0.363,0.359,0.177,0.177,0.321,0.210,0.0336,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:41:30,0.493,0.485,0.241,0.236,0.506,0.284,0.0453,0.0450,0.0228,0.0225,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 16:41:40,0.358,0.359,0.179,0.176,0.316,0.200,0.0339,0.0336,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:41:50,0.359,0.356,0.178,0.178,0.321,0.200,0.0336,0.0339,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:42:00,0.486,0.475,0.250,0.233,0.465,0.283,0.0441,0.0438,0.0222,0.0219,0.0225,0.0219,0,0,0,0,0,0
2024-02-13 16:42:10,0.359,0.353,0.178,0.175,0.285,0.196,0.0342,0.0336,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:42:20,0.365,0.357,0.179,0.176,0.362,0.226,0.0339,0.0330,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:42:30,0.497,0.477,0.239,0.236,0.406,0.268,0.0453,0.0447,0.0228,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-13 16:42:40,0.360,0.365,0.179,0.176,0.332,0.205,0.0333,0.0339,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:42:50,0.353,0.350,0.174,0.175,0.308,0.193,0.0333,0.0327,0.0165,0.0165,0.0168,0.0165,0,0,0,0,0,0
2024-02-13 16:43:00,0.489,0.481,0.248,0.237,0.449,0.263,0.0456,0.0450,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:43:10,0.355,0.353,0.177,0.174,0.323,0.202,0.0333,0.0330,0.0168,0.0165,0.0171,0.0165,0,0,0,0,0,0
2024-02-13 16:43:20,0.359,0.357,0.181,0.183,0.456,0.232,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:43:30,0.485,0.475,0.244,0.284,0.426,0.263,0.0450,0.0447,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:43:40,0.361,0.356,0.179,0.176,0.299,0.191,0.0339,0.0339,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:43:50,0.394,0.357,0.211,0.176,0.331,0.201,0.0342,0.0333,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:44:00,0.480,0.479,0.243,0.234,0.410,0.260,0.0450,0.0447,0.0225,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:44:10,0.359,0.398,0.177,0.176,0.312,0.200,0.0339,0.0342,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:44:20,0.359,0.355,0.178,0.175,0.310,0.188,0.0339,0.0336,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:44:30,0.482,0.484,0.258,0.235,0.425,0.275,0.0447,0.0447,0.0225,0.0222,0.0228,0.0225,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:44:40,0.356,0.356,0.178,0.176,0.286,0.193,0.0336,0.0336,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-13 16:44:50,0.362,0.356,0.178,0.178,0.347,0.208,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:45:00,0.476,0.474,0.238,0.235,0.400,0.263,0.0450,0.0444,0.0225,0.0222,0.0228,0.0222,0,0,0,0,0,0
2024-02-13 16:45:10,0.361,0.358,0.178,0.176,0.306,0.193,0.0342,0.0339,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:45:20,0.366,0.356,0.179,0.176,0.334,0.213,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:45:30,0.489,0.485,0.250,0.237,0.542,0.292,0.0480,0.0480,0.0246,0.0231,0.0249,0.0234,0,0,0,0,0,0
2024-02-13 16:45:40,0.361,0.365,0.178,0.175,0.328,0.195,0.0333,0.0339,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:45:50,0.354,0.356,0.177,0.176,0.295,0.194,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:46:00,0.499,0.489,0.248,0.237,0.495,0.278,0.0453,0.0447,0.0225,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:46:10,0.360,0.354,0.178,0.177,0.322,0.199,0.0339,0.0339,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:46:20,0.369,0.351,0.179,0.176,0.364,0.198,0.0339,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:46:30,0.505,0.474,0.252,0.235,0.447,0.274,0.0453,0.0447,0.0228,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:46:40,0.360,0.356,0.179,0.176,0.339,0.202,0.0336,0.0336,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:46:50,0.359,0.356,0.179,0.177,0.313,0.203,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:47:00,0.495,0.527,0.254,0.238,0.497,0.283,0.0456,0.0465,0.0231,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:47:10,0.359,0.525,0.180,0.176,0.302,0.196,0.0342,0.0354,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:47:20,0.357,0.355,0.178,0.176,0.345,0.202,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:47:30,0.482,0.492,0.248,0.238,0.470,0.275,0.0456,0.0453,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:47:40,0.353,0.357,0.176,0.175,0.306,0.192,0.0330,0.0333,0.0165,0.0165,0.0171,0.0165,0,0,0,0,0,0
2024-02-13 16:47:50,0.371,0.357,0.179,0.176,0.367,0.199,0.0342,0.0336,0.0168,0.0171,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:48:00,0.493,0.483,0.248,0.235,0.465,0.269,0.0450,0.0447,0.0228,0.0222,0.0231,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:48:10,0.347,0.348,0.172,0.169,0.323,0.191,0.0333,0.0333,0.0165,0.0162,0.0183,0.0168,0,0,0,0,0,0
2024-02-13 16:48:20,0.373,0.363,0.181,0.179,0.449,0.228,0.0360,0.0363,0.0180,0.0177,0.0213,0.0183,0,0,0,0,0,0
2024-02-13 16:48:30,0.489,0.492,0.245,0.236,0.531,0.291,0.0459,0.0456,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:48:40,0.356,0.354,0.177,0.173,0.297,0.197,0.0336,0.0333,0.0165,0.0165,0.0171,0.0165,0,0,0,0,0,0
2024-02-13 16:48:50,0.384,0.361,0.182,0.189,0.479,0.197,0.0339,0.0348,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:49:00,0.509,0.496,0.243,0.236,0.490,0.274,0.0462,0.0456,0.0231,0.0225,0.0237,0.0228,0,0,0,0,0,0
2024-02-13 16:49:10,0.355,0.358,0.176,0.175,0.282,0.196,0.0342,0.0339,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:49:20,0.355,0.358,0.185,0.176,0.399,0.215,0.0336,0.0336,0.0168,0.0174,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:49:30,0.524,0.486,0.247,0.254,0.510,0.283,0.0459,0.0456,0.0228,0.0228,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 16:49:40,0.363,0.362,0.178,0.176,0.348,0.200,0.0339,0.0339,0.0168,0.0171,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:49:50,0.372,0.359,0.326,0.176,0.375,0.205,0.0339,0.0336,0.0171,0.0168,0.0177,0.0168,0,0,0,0,0,0
2024-02-13 16:50:00,0.496,0.479,0.251,0.272,0.485,0.406,0.0456,0.0450,0.0228,0.0234,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:50:10,0.356,0.360,0.178,0.176,0.287,0.201,0.0339,0.0336,0.0168,0.0168,0.0177,0.0168,0,0,0,0,0,0
2024-02-13 16:50:20,0.380,0.355,0.178,0.182,0.332,0.204,0.0342,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:50:30,0.495,0.488,0.254,0.237,0.553,0.289,0.0453,0.0447,0.0231,0.0222,0.0231,0.0222,0,0,0,0,0,0
2024-02-13 16:50:40,0.363,0.355,0.178,0.176,0.288,0.198,0.0339,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:50:50,0.367,0.355,0.177,0.181,0.335,0.207,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:51:00,0.488,0.476,0.238,0.234,0.382,0.253,0.0453,0.0447,0.0225,0.0222,0.0228,0.0225,0,0,0,0,0,0
2024-02-13 16:51:10,0.370,0.358,0.182,0.175,0.375,0.215,0.0339,0.0336,0.0171,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:51:20,0.357,0.357,0.177,0.178,0.334,0.197,0.0336,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:51:30,0.488,0.485,0.246,0.236,0.495,0.268,0.0462,0.0456,0.0231,0.0225,0.0234,0.0228,0,0,0,0,0,0
2024-02-13 16:51:40,0.355,0.363,0.177,0.181,0.310,0.200,0.0336,0.0339,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:51:50,0.362,0.357,0.179,0.177,0.366,0.221,0.0336,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:52:00,0.483,0.485,0.251,0.235,0.463,0.278,0.0456,0.0450,0.0231,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:52:10,0.354,0.354,0.178,0.176,0.282,0.197,0.0339,0.0333,0.0174,0.0168,0.0177,0.0168,0,0,0,0,0,0
2024-02-13 16:52:20,0.357,0.351,0.176,0.176,0.253,0.188,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:52:30,0.508,0.482,0.259,0.238,0.532,0.295,0.0453,0.0447,0.0225,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:52:40,0.368,0.357,0.180,0.176,0.355,0.206,0.0342,0.0339,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:52:50,0.361,0.356,0.178,0.176,0.357,0.202,0.0339,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:53:00,0.493,0.481,0.244,0.235,0.397,0.276,0.0450,0.0447,0.0225,0.0222,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 16:53:10,0.371,0.364,0.179,0.177,0.343,0.214,0.0342,0.0336,0.0171,0.0168,0.0174,0.0171,0,0,0,0,0,0
2024-02-13 16:53:20,0.363,0.353,0.178,0.178,0.313,0.197,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:53:30,0.539,0.498,0.244,0.235,0.535,0.290,0.0456,0.0453,0.0228,0.0225,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 16:53:40,0.358,0.358,0.179,0.175,0.317,0.198,0.0339,0.0342,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:53:50,0.353,0.352,0.173,0.173,0.335,0.197,0.0330,0.0330,0.0165,0.0165,0.0171,0.0165,0,0,0,0,0,0
2024-02-13 16:54:00,0.491,0.486,0.249,0.237,0.490,0.274,0.0456,0.0447,0.0228,0.0222,0.0231,0.0222,0,0,0,0,0,0
2024-02-13 16:54:10,0.361,0.362,0.179,0.176,0.335,0.204,0.0342,0.0339,0.0168,0.0168,0.0177,0.0168,0,0,0,0,0,0
2024-02-13 16:54:20,0.362,0.355,0.178,0.180,0.376,0.201,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:54:30,0.485,0.490,0.241,0.240,0.486,0.275,0.0453,0.0447,0.0231,0.0222,0.0228,0.0222,0,0,0,0,0,0
2024-02-13 16:54:40,0.372,0.365,0.179,0.177,0.362,0.225,0.0339,0.0339,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:54:50,0.358,0.350,0.178,0.176,0.284,0.192,0.0339,0.0336,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:55:00,0.497,0.486,0.244,0.238,0.436,0.276,0.0459,0.0456,0.0231,0.0228,0.0234,0.0228,0,0,0,0,0,0
2024-02-13 16:55:10,0.359,0.359,0.178,0.176,0.306,0.199,0.0339,0.0342,0.0171,0.0168,0.0174,0.0174,0,0,0,0,0,0
2024-02-13 16:55:20,0.363,0.354,0.177,0.176,0.330,0.209,0.0336,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:55:30,0.567,0.487,0.271,0.239,0.499,0.287,0.0465,0.0459,0.0231,0.0228,0.0237,0.0228,0,0,0,0,0,0
2024-02-13 16:55:40,0.363,0.361,0.185,0.176,0.308,0.202,0.0339,0.0333,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:55:50,0.360,0.356,0.179,0.176,0.347,0.197,0.0339,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:56:00,0.487,0.482,0.252,0.236,0.484,0.264,0.0453,0.0447,0.0228,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:56:10,0.353,0.355,0.177,0.174,0.329,0.209,0.0333,0.0330,0.0168,0.0165,0.0168,0.0168,0,0,0,0,0,0
2024-02-13 16:56:20,0.362,0.354,0.178,0.217,0.298,0.193,0.0339,0.0336,0.0168,0.0171,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:56:30,0.482,0.478,0.245,0.235,0.410,0.269,0.0450,0.0447,0.0225,0.0222,0.0225,0.0222,0,0,0,0,0,0
2024-02-13 16:56:40,0.356,0.355,0.176,0.175,0.276,0.191,0.0339,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:56:50,0.354,0.352,0.175,0.174,0.325,0.195,0.0333,0.0324,0.0165,0.0165,0.0168,0.0165,0,0,0,0,0,0
2024-02-13 16:57:00,0.482,0.480,0.243,0.235,0.433,0.261,0.0450,0.0447,0.0225,0.0222,0.0228,0.0222,0,0,0,0,0,0
2024-02-13 16:57:10,0.355,0.358,0.178,0.175,0.308,0.199,0.0339,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:57:20,0.362,0.355,0.179,0.178,0.316,0.194,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:57:30,0.497,0.484,0.280,0.236,0.558,0.283,0.0459,0.0453,0.0231,0.0225,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 16:57:40,0.364,0.363,0.178,0.174,0.350,0.210,0.0333,0.0327,0.0165,0.0165,0.0165,0.0165,0,0,0,0,0,0
2024-02-13 16:57:50,0.358,0.353,0.177,0.176,0.275,0.196,0.0339,0.0333,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:58:00,0.487,0.543,0.245,0.237,0.443,0.276,0.0459,0.0459,0.0228,0.0225,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 16:58:10,0.354,0.357,0.178,0.176,0.300,0.190,0.0342,0.0336,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 16:58:20,0.356,0.357,0.179,0.178,0.378,0.218,0.0339,0.0336,0.0168,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 16:58:30,0.490,0.491,0.250,0.238,0.560,0.288,0.0462,0.0459,0.0234,0.0228,0.0234,0.0228,0,0,0,0,0,0
2024-02-13 16:58:40,0.358,0.358,0.177,0.176,0.305,0.197,0.0339,0.0339,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:58:50,0.354,0.352,0.175,0.176,0.325,0.196,0.0330,0.0330,0.0165,0.0165,0.0165,0.0165,0,0,0,0,0,0
2024-02-13 16:59:00,0.481,0.477,0.242,0.235,0.436,0.265,0.0453,0.0447,0.0228,0.0222,0.0228,0.0225,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 16:59:10,0.368,0.360,0.185,0.176,0.340,0.194,0.0339,0.0339,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:59:20,0.364,0.355,0.179,0.176,0.349,0.205,0.0342,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 16:59:30,0.485,0.499,0.245,0.236,0.426,0.273,0.0456,0.0450,0.0228,0.0222,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 16:59:40,0.358,0.361,0.177,0.176,0.320,0.204,0.0336,0.0333,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-13 16:59:50,0.362,0.356,0.181,0.186,0.360,0.212,0.0345,0.0336,0.0168,0.0171,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:00:00,0.480,0.482,0.245,0.235,0.462,0.273,0.0453,0.0447,0.0237,0.0225,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 17:00:10,0.354,0.356,0.178,0.175,0.286,0.194,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:00:20,0.372,0.356,0.180,0.182,0.369,0.208,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:00:30,0.491,0.512,0.269,0.235,0.433,0.271,0.0450,0.0450,0.0228,0.0222,0.0228,0.0225,0,0,0,0,0,0
2024-02-13 17:00:40,0.356,0.356,0.177,0.176,0.285,0.196,0.0336,0.0339,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 17:00:50,0.374,0.355,0.179,0.176,0.330,0.199,0.0339,0.0336,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 17:01:00,0.488,0.526,0.243,0.235,0.445,0.307,0.0450,0.0447,0.0225,0.0222,0.0231,0.0225,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 17:01:10,0.362,0.361,0.179,0.176,0.310,0.198,0.0336,0.0336,0.0171,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:01:20,0.359,0.354,0.178,0.176,0.283,0.196,0.0336,0.0336,0.0168,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:01:30,0.485,0.489,0.249,0.237,0.487,0.280,0.0447,0.0447,0.0225,0.0222,0.0231,0.0225,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 17:01:40,0.356,0.351,0.178,0.174,0.297,0.197,0.0327,0.0327,0.0165,0.0165,0.0168,0.0165,0,0,0,0,0,0
2024-02-13 17:01:50,0.356,0.360,0.177,0.178,0.331,0.198,0.0339,0.0336,0.0168,0.0168,0.0174,0.0168,0,0,0,0,0,0
2024-02-13 17:02:00,0.487,0.479,0.245,0.239,0.484,0.270,0.0453,0.0450,0.0225,0.0222,0.0228,0.0222,0,0,0,0,0,0
2024-02-13 17:02:10,0.355,0.359,0.177,0.193,0.286,0.190,0.0336,0.0336,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:02:20,0.362,0.354,0.179,0.177,0.307,0.254,0.0339,0.0336,0.0168,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:02:30,0.490,0.488,0.244,0.237,0.423,0.270,0.0453,0.0453,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 17:02:40,0.372,0.366,0.181,0.176,0.420,0.215,0.0336,0.0333,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-13 17:02:50,0.357,0.355,0.213,0.179,0.341,0.200,0.0342,0.0333,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:03:00,0.483,0.479,0.252,0.237,0.414,0.262,0.0456,0.0453,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 17:03:10,0.363,0.361,0.181,0.176,0.330,0.209,0.0342,0.0336,0.0171,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:03:20,0.362,0.353,0.178,0.176,0.313,0.193,0.0336,0.0333,0.0168,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:03:30,0.483,0.479,0.239,0.237,0.386,0.259,0.0447,0.0447,0.0225,0.0225,0.0231,0.0225,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 17:03:40,0.366,0.358,0.176,0.175,0.292,0.187,0.0336,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:03:50,0.360,0.354,0.177,0.175,0.297,0.217,0.0339,0.0336,0.0168,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-13 17:04:00,0.508,0.482,0.243,0.236,0.472,0.278,0.0450,0.0450,0.0225,0.0222,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 17:04:10,0.349,0.354,0.174,0.171,0.343,0.196,0.0330,0.0333,0.0165,0.0162,0.0177,0.0165,0,0,0,0,0,0
2024-02-13 17:04:20,0.365,0.356,0.181,0.180,0.341,0.222,0.0354,0.0351,0.0177,0.0171,0.0210,0.0180,0,0,0,0,0,0
2024-02-13 17:04:30,0.484,0.482,0.244,0.236,0.460,0.270,0.0453,0.0453,0.0228,0.0225,0.0234,0.0225,0,0,0,0,0,0
2024-02-13 17:04:40,0.360,0.362,0.220,0.176,0.335,0.198,0.0336,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:04:50,0.366,0.364,0.181,0.176,0.375,0.218,0.0348,0.0342,0.0171,0.0168,0.0177,0.0171,0,0,0,0,0,0
2024-02-13 17:05:00,0.487,0.476,0.244,0.236,0.437,0.277,0.0450,0.0447,0.0225,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 17:05:10,0.362,0.357,0.177,0.176,0.321,0.197,0.0339,0.0336,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:05:20,0.373,0.355,0.179,0.176,0.326,0.207,0.0336,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:05:30,0.487,0.503,0.240,0.236,0.457,0.310,0.0450,0.0447,0.0225,0.0222,0.0228,0.0225,0,0,0,0,0,0
2024-02-13 17:05:40,0.365,0.361,0.180,0.176,0.382,0.191,0.0339,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:05:50,0.360,0.357,0.180,0.179,0.365,0.203,0.0339,0.0336,0.0171,0.0171,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:06:00,0.480,0.480,0.245,0.235,0.419,0.266,0.0447,0.0450,0.0225,0.0222,0.0228,0.0222,0,0,0,0,0,0
2024-02-13 17:06:10,0.356,0.358,0.178,0.175,0.331,0.199,0.0336,0.0336,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:06:20,0.357,0.355,0.177,0.176,0.290,0.188,0.0336,0.0333,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:06:30,0.489,0.477,0.240,0.237,0.425,0.261,0.0450,0.0450,0.0228,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-13 17:06:40,0.359,0.360,0.178,0.175,0.326,0.201,0.0336,0.0333,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-13 17:06:50,0.354,0.350,0.176,0.175,0.294,0.193,0.0327,0.0324,0.0165,0.0165,0.0171,0.0165,0,0,0,0,0,0
2024-02-13 17:07:00,0.493,0.558,0.247,0.241,0.569,0.276,0.0453,0.0450,0.0225,0.0225,0.0228,0.0222,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-13 17:07:10,0.360,0.358,0.178,0.176,0.326,0.202,0.0339,0.0336,0.0171,0.0168,0.0177,0.0168,0,0,0,0,0,0
2024-02-13 17:07:20,0.403,0.355,0.179,0.203,0.353,0.216,0.0336,0.0330,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-13 17:07:30,0.510,0.492,0.248,0.239,0.715,0.343,0.0447,0.0447,0.0225,0.0222,0.0228,0.0225,0,0,0,0,0,0
