sep=,
"Time","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.50:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-7j585"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.51:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-4bfz7"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.52:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-xpccb"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.53:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-rkpct"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.54:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-n8db9"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.55:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-qjdwz"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.56:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-b4wg8"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.57:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-jptv2"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.58:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-xxsjq"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.59:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-bsdct"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.60:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-p4x9m"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.61:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-7dmm2"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.62:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-8g8lt"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.63:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-9njqv"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.64:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-59l9c"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.65:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-hs4pn"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.66:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-ttns8"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.67:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-ldjmr"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.68:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-5mxxw"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.69:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-5br2p"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.70:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-jdhfc"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.71:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-bzwhz"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.72:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-ptmv5"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.73:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-qqb25"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.74:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-stxpk"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.75:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-klg2j"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.76:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-rt69j"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.77:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-6q7jv"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.78:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-zc2k2"", service=""restworkerjava""}","{__name__=""up"", container=""restworkerjava"", endpoint=""http"", instance=""10.42.0.79:8080"", job=""restworkerjava"", namespace=""worker"", pod=""restworkerjava-56c6fcc879-68sp5"", service=""restworkerjava""}"
2024-02-07 19:43:40,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2024-02-07 19:43:50,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2024-02-07 19:44:00,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2024-02-07 19:44:10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2024-02-07 19:46:30,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2024-02-07 19:46:40,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2024-02-07 19:46:50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2024-02-07 19:47:00,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2024-02-07 19:47:10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2024-02-07 19:47:20,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2024-02-07 19:49:30,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2024-02-07 19:49:40,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2024-02-07 19:49:50,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2024-02-07 19:50:00,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2024-02-07 19:50:10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2024-02-07 19:50:20,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2024-02-07 19:52:30,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2024-02-07 19:52:40,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2024-02-07 19:52:50,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2024-02-07 19:53:00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2024-02-07 19:53:10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2024-02-07 19:53:20,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2024-02-07 19:55:30,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2024-02-07 19:55:40,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2024-02-07 19:55:50,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2024-02-07 19:56:00,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2024-02-07 19:56:10,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2024-02-07 19:56:20,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 19:58:30,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024-02-07 19:58:40,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024-02-07 19:58:50,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024-02-07 19:59:00,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024-02-07 19:59:10,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024-02-07 19:59:20,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024-02-07 20:01:40,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2024-02-07 20:01:50,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2024-02-07 20:02:00,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2024-02-07 20:02:10,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2024-02-07 20:02:20,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2024-02-07 20:02:30,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
2024-02-07 20:02:40,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
2024-02-07 20:04:40,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2024-02-07 20:04:50,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2024-02-07 20:05:00,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2024-02-07 20:05:10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2024-02-07 20:05:20,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2024-02-07 20:05:30,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2024-02-07 20:05:40,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2024-02-07 20:07:40,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2024-02-07 20:07:50,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2024-02-07 20:08:00,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2024-02-07 20:08:10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2024-02-07 20:08:20,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2024-02-07 20:08:30,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2024-02-07 20:10:40,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2024-02-07 20:10:50,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2024-02-07 20:11:00,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2024-02-07 20:11:10,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2024-02-07 20:11:20,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2024-02-07 20:11:30,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2024-02-07 20:13:40,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2024-02-07 20:13:50,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2024-02-07 20:14:00,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2024-02-07 20:14:10,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2024-02-07 20:14:20,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2024-02-07 20:14:30,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:16:40,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2024-02-07 20:16:50,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2024-02-07 20:17:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2024-02-07 20:17:10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
