sep=,
"Time","bpmndeployment-8l9w6 / camunda8 / PKG","camunda-platform-connectors-7d745cc4cd-lk6h4 / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-745dd6ffbd-hd2s7 / camunda8 / PKG","camunda-platform-tasklist-595f9975f6-62bbr / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5b66c5dffb-5swg8 / camunda8 / PKG","console-worker-console-worker-chart-camunda-8-go-console-wfzxss / camunda8 / PKG","processstart-xb5jm / camunda8 / PKG","coredns-77ccd57875-qkp4q / kube-system / PKG","helm-install-traefik-crd-hzktt / kube-system / PKG","helm-install-traefik-ncp5n / kube-system / PKG","local-path-provisioner-957fdf8bc-jnlfw / kube-system / PKG","metrics-server-648b5df564-msqlc / kube-system / PKG","svclb-traefik-5671c552-795qx / kube-system / PKG","traefik-768bdcdcdd-4f8ms / kube-system / PKG","test-responder-5768c7fbf7-9ppfr / measuring-endpoints / PKG","alertmanager-kube-prometheus-stackr-alertmanager-0 / monitoring / PKG","kepler-8czsm / monitoring / PKG","kube-prometheus-stackr-grafana-6b8fb957c8-62pgz / monitoring / PKG","kube-prometheus-stackr-kube-state-metrics-6d5579569-7w9tb / monitoring / PKG","kube-prometheus-stackr-operator-8f879775f-f2q87 / monitoring / PKG","kube-prometheus-stackr-prometheus-node-exporter-qw4m2 / monitoring / PKG","prometheus-kube-prometheus-stackr-prometheus-0 / monitoring / PKG","system_processes / system / PKG","restworkerjava-bfdc4578f-7k6vp / worker / PKG","restworkerjava-bfdc4578f-9bm2j / worker / PKG","restworkerjava-bfdc4578f-d4fvn / worker / PKG","restworkerjava-bfdc4578f-ftjrk / worker / PKG","restworkerjava-bfdc4578f-h5crh / worker / PKG","restworkerjava-bfdc4578f-h7c8k / worker / PKG","restworkerjava-bfdc4578f-h9f8p / worker / PKG","restworkerjava-bfdc4578f-hxwb8 / worker / PKG","restworkerjava-bfdc4578f-k2pcp / worker / PKG","restworkerjava-bfdc4578f-l78lq / worker / PKG","restworkerjava-bfdc4578f-mzz7l / worker / PKG","restworkerjava-bfdc4578f-nkb2p / worker / PKG","restworkerjava-bfdc4578f-q9dr7 / worker / PKG","restworkerjava-bfdc4578f-rtq77 / worker / PKG","restworkerjava-bfdc4578f-sdpj9 / worker / PKG","restworkerjava-bfdc4578f-tt6xj / worker / PKG","restworkerjava-bfdc4578f-wxcdh / worker / PKG","restworkerjava-bfdc4578f-x8wgd / worker / PKG","restworkerjava-bfdc4578f-xpqkf / worker / PKG","restworkerjava-bfdc4578f-z2f4b / worker / PKG","bpmndeployment-8l9w6 / camunda8 / DRAM","camunda-platform-connectors-7d745cc4cd-lk6h4 / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-745dd6ffbd-hd2s7 / camunda8 / DRAM","camunda-platform-tasklist-595f9975f6-62bbr / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5b66c5dffb-5swg8 / camunda8 / DRAM","console-worker-console-worker-chart-camunda-8-go-console-wfzxss / camunda8 / DRAM","processstart-xb5jm / camunda8 / DRAM","coredns-77ccd57875-qkp4q / kube-system / DRAM","helm-install-traefik-crd-hzktt / kube-system / DRAM","helm-install-traefik-ncp5n / kube-system / DRAM","local-path-provisioner-957fdf8bc-jnlfw / kube-system / DRAM","metrics-server-648b5df564-msqlc / kube-system / DRAM","svclb-traefik-5671c552-795qx / kube-system / DRAM","traefik-768bdcdcdd-4f8ms / kube-system / DRAM","test-responder-5768c7fbf7-9ppfr / measuring-endpoints / DRAM","alertmanager-kube-prometheus-stackr-alertmanager-0 / monitoring / DRAM","kepler-8czsm / monitoring / DRAM","kube-prometheus-stackr-grafana-6b8fb957c8-62pgz / monitoring / DRAM","kube-prometheus-stackr-kube-state-metrics-6d5579569-7w9tb / monitoring / DRAM","kube-prometheus-stackr-operator-8f879775f-f2q87 / monitoring / DRAM","kube-prometheus-stackr-prometheus-node-exporter-qw4m2 / monitoring / DRAM","prometheus-kube-prometheus-stackr-prometheus-0 / monitoring / DRAM","system_processes / system / DRAM","restworkerjava-bfdc4578f-7k6vp / worker / DRAM","restworkerjava-bfdc4578f-9bm2j / worker / DRAM","restworkerjava-bfdc4578f-d4fvn / worker / DRAM","restworkerjava-bfdc4578f-ftjrk / worker / DRAM","restworkerjava-bfdc4578f-h5crh / worker / DRAM","restworkerjava-bfdc4578f-h7c8k / worker / DRAM","restworkerjava-bfdc4578f-h9f8p / worker / DRAM","restworkerjava-bfdc4578f-hxwb8 / worker / DRAM","restworkerjava-bfdc4578f-k2pcp / worker / DRAM","restworkerjava-bfdc4578f-l78lq / worker / DRAM","restworkerjava-bfdc4578f-mzz7l / worker / DRAM","restworkerjava-bfdc4578f-nkb2p / worker / DRAM","restworkerjava-bfdc4578f-q9dr7 / worker / DRAM","restworkerjava-bfdc4578f-rtq77 / worker / DRAM","restworkerjava-bfdc4578f-sdpj9 / worker / DRAM","restworkerjava-bfdc4578f-tt6xj / worker / DRAM","restworkerjava-bfdc4578f-wxcdh / worker / DRAM","restworkerjava-bfdc4578f-x8wgd / worker / DRAM","restworkerjava-bfdc4578f-xpqkf / worker / DRAM","restworkerjava-bfdc4578f-z2f4b / worker / DRAM","bpmndeployment-8l9w6 / camunda8 / OTHER","camunda-platform-connectors-7d745cc4cd-lk6h4 / camunda8 / OTHER","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-745dd6ffbd-hd2s7 / camunda8 / OTHER","camunda-platform-tasklist-595f9975f6-62bbr / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5b66c5dffb-5swg8 / camunda8 / OTHER","console-worker-console-worker-chart-camunda-8-go-console-wfzxss / camunda8 / OTHER","processstart-xb5jm / camunda8 / OTHER","coredns-77ccd57875-qkp4q / kube-system / OTHER","helm-install-traefik-crd-hzktt / kube-system / OTHER","helm-install-traefik-ncp5n / kube-system / OTHER","local-path-provisioner-957fdf8bc-jnlfw / kube-system / OTHER","metrics-server-648b5df564-msqlc / kube-system / OTHER","svclb-traefik-5671c552-795qx / kube-system / OTHER","traefik-768bdcdcdd-4f8ms / kube-system / OTHER","test-responder-5768c7fbf7-9ppfr / measuring-endpoints / OTHER","alertmanager-kube-prometheus-stackr-alertmanager-0 / monitoring / OTHER","kepler-8czsm / monitoring / OTHER","kube-prometheus-stackr-grafana-6b8fb957c8-62pgz / monitoring / OTHER","kube-prometheus-stackr-kube-state-metrics-6d5579569-7w9tb / monitoring / OTHER","kube-prometheus-stackr-operator-8f879775f-f2q87 / monitoring / OTHER","kube-prometheus-stackr-prometheus-node-exporter-qw4m2 / monitoring / OTHER","prometheus-kube-prometheus-stackr-prometheus-0 / monitoring / OTHER","system_processes / system / OTHER","restworkerjava-bfdc4578f-7k6vp / worker / OTHER","restworkerjava-bfdc4578f-9bm2j / worker / OTHER","restworkerjava-bfdc4578f-d4fvn / worker / OTHER","restworkerjava-bfdc4578f-ftjrk / worker / OTHER","restworkerjava-bfdc4578f-h5crh / worker / OTHER","restworkerjava-bfdc4578f-h7c8k / worker / OTHER","restworkerjava-bfdc4578f-h9f8p / worker / OTHER","restworkerjava-bfdc4578f-hxwb8 / worker / OTHER","restworkerjava-bfdc4578f-k2pcp / worker / OTHER","restworkerjava-bfdc4578f-l78lq / worker / OTHER","restworkerjava-bfdc4578f-mzz7l / worker / OTHER","restworkerjava-bfdc4578f-nkb2p / worker / OTHER","restworkerjava-bfdc4578f-q9dr7 / worker / OTHER","restworkerjava-bfdc4578f-rtq77 / worker / OTHER","restworkerjava-bfdc4578f-sdpj9 / worker / OTHER","restworkerjava-bfdc4578f-tt6xj / worker / OTHER","restworkerjava-bfdc4578f-wxcdh / worker / OTHER","restworkerjava-bfdc4578f-x8wgd / worker / OTHER","restworkerjava-bfdc4578f-xpqkf / worker / OTHER","restworkerjava-bfdc4578f-z2f4b / worker / OTHER"
2023-12-06 15:06:40,0.0630,0.104,0.153,0.211,0.187,0.171,2.41,0.589,0.0735,0.0630,0.116,0.0630,0.0630,0.0672,0.129,0.126,0.0672,0.0762,0.126,0.125,0.190,0.0675,0.0780,0.0630,0.363,1.69,0.0906,,,,,,0.0630,,,,,,,,,,0.0747,,,,0.00540,0.00840,0.0135,0.0183,0.0141,0.0123,0.164,0.0435,0.00660,0.00540,0.00930,0.00540,0.00540,0.00630,0.0111,0.0108,0.00570,0.00660,0.0108,0.00960,0.0165,0.00570,0.00660,0.00540,0.0273,0.118,0.00780,,,,,,0.00540,,,,,,,,,,0.00630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:06:50,0.0840,0.139,0.275,0.308,0.208,0.129,3.34,0.434,0.0891,0.0840,0.210,0.0840,0.0840,0.0870,0.132,0.168,0.0840,0.115,0.169,0.160,0.252,0.0849,0.0840,0.0840,0.310,2.03,0.115,,,,,,0.0903,,,,,,,,,,0.150,,,,0.00720,0.0120,0.0234,0.0258,0.0171,0.0102,0.255,0.0315,0.00780,0.00720,0.0174,0.00720,0.00720,0.00750,0.0117,0.0144,0.00720,0.00990,0.0147,0.0126,0.0216,0.00750,0.00720,0.00720,0.0267,0.146,0.00990,,,,,,0.00840,,,,,,,,,,0.0123,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:07:00,0.0630,0.0831,0.170,0.239,0.133,0.116,2.04,0.746,0.0630,0.0630,0.0735,0.0630,0.0630,0.0651,0.125,0.126,0.0639,0.115,0.126,0.150,0.206,0.0630,0.0630,0.0690,0.224,1.42,0.102,,,,,,0.0663,,,,,,,,,,0.110,,,,0.00540,0.00690,0.0153,0.0207,0.0102,0.00990,0.153,0.0597,0.00540,0.00540,0.00660,0.00540,0.00540,0.00600,0.0105,0.0108,0.00570,0.0102,0.0108,0.0120,0.0177,0.00540,0.00540,0.00600,0.0192,0.110,0.00900,,,,,,0.00600,,,,,,,,,,0.00960,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:07:10,0.0630,0.0828,0.276,0.313,0.137,0.0987,2.87,0.346,0.0630,0.0630,0.121,0.0630,0.0630,0.0669,0.142,0.126,0.0630,0.0969,0.126,0.188,0.193,0.0630,0.0630,0.0630,0.271,1.51,0.0804,,,,,,0.107,,,,,,,,,,0.0714,,,,0.00540,0.00690,0.0210,0.0240,0.0111,0.00840,0.196,0.0243,0.00540,0.00540,0.0102,0.00540,0.00540,0.00570,0.0108,0.0108,0.00540,0.00810,0.0108,0.0147,0.0168,0.00540,0.00540,0.00540,0.0225,0.101,0.00690,,,,,,0.00900,,,,,,,,,,0.00630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:07:20,0.0840,0.138,0.339,0.240,0.213,0.109,3.46,0.848,0.0867,0.0840,0.135,0.0840,0.0840,0.100,0.122,0.168,0.0840,0.111,0.168,0.154,0.279,0.0840,0.0849,0.0840,0.265,1.93,0.111,,,,,,0.134,,,,,,,,,,0.132,,,,0.00720,0.0114,0.0264,0.0180,0.0162,0.00990,0.251,0.0621,0.00750,0.00720,0.0114,0.00720,0.00720,0.00870,0.0108,0.0144,0.00720,0.00990,0.0144,0.0126,0.0240,0.00720,0.00750,0.00720,0.0228,0.130,0.00960,,,,,,0.0111,,,,,,,,,,0.0114,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:07:30,0.0630,0.0921,0.221,0.183,0.170,0.0747,2.69,0.754,0.0762,0.0630,0.0669,0.0630,0.0630,0.0774,0.103,0.126,0.0657,0.0801,0.128,0.0918,0.197,0.0639,0.0642,0.0630,0.217,2.02,0.114,,,,,,0.0918,,,,,,,,,,0.110,,,,0.00540,0.00810,0.0189,0.0153,0.0135,0.00690,0.217,0.0642,0.00660,0.00540,0.00570,0.00540,0.00540,0.00720,0.00900,0.0108,0.00570,0.00720,0.0111,0.00780,0.0171,0.00570,0.00570,0.00540,0.0186,0.167,0.00930,,,,,,0.00810,,,,,,,,,,0.00930,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:07:40,0.0630,0.112,0.270,0.161,0.115,0.0795,2.38,0.802,0.0675,0.0630,0.101,0.0630,0.0630,0.0714,0.0930,0.126,0.0732,0.0720,0.131,0.140,0.200,0.0630,0.0630,0.0630,0.205,1.73,0.130,,,,,,0.0663,,,,,,,,,,0.0630,,,,0.00540,0.00990,0.0231,0.0141,0.00990,0.00720,0.181,0.0606,0.00600,0.00540,0.00960,0.00540,0.00540,0.00630,0.00870,0.0108,0.00660,0.00660,0.0114,0.0108,0.0174,0.00540,0.00540,0.00540,0.0177,0.127,0.0105,,,,,,0.00600,,,,,,,,,,0.00540,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:07:50,0.0840,0.126,0.304,0.254,0.176,0.151,3.97,0.588,0.0897,0.0840,0.135,0.0840,0.0840,0.103,0.109,0.168,0.0903,0.136,0.170,0.144,0.286,0.0840,0.0840,0.0840,0.304,1.29,0.131,,,,,,0.118,,,,,,,,,,0.100,,,,0.00720,0.0114,0.0240,0.0210,0.0141,0.0120,0.297,0.0450,0.00810,0.00720,0.0120,0.00720,0.00720,0.00930,0.00900,0.0144,0.00810,0.0120,0.0147,0.0129,0.0246,0.00720,0.00720,0.00720,0.0270,0.0948,0.0111,,,,,,0.0102,,,,,,,,,,0.00900,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:08:00,0.0630,0.0861,0.214,0.242,0.151,0.133,3.38,0.459,0.0732,0.0630,0.119,0.0630,0.0630,0.0630,0.105,0.126,0.0702,0.0891,0.129,0.176,0.209,0.0630,0.0630,0.0630,0.308,2.19,0.131,,,,,,0.101,,,,,,,,,,0.0684,,,,0.00540,0.00720,0.0171,0.0183,0.0111,0.0105,0.217,0.0333,0.00660,0.00540,0.00810,0.00540,0.00540,0.00540,0.00810,0.0108,0.00600,0.00750,0.0114,0.0126,0.0183,0.00540,0.00540,0.00540,0.0234,0.140,0.0111,,,,,,0.00840,,,,,,,,,,0.00630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:08:10,0.0648,0.0780,0.250,0.199,0.169,0.0939,3.05,0.411,0.0687,0.0648,0.0864,0.0648,0.0648,0.0750,0.0885,0.130,0.0789,0.0807,0.130,0.246,0.213,0.0684,0.0648,0.0648,0.293,1.80,0.131,,,,,,0.109,,,,,,,,,,0.0756,,,,0.00540,0.00660,0.0192,0.0156,0.0132,0.00810,0.210,0.0318,0.00600,0.00540,0.00690,0.00540,0.00540,0.00660,0.00720,0.0108,0.00690,0.00690,0.0108,0.0171,0.0180,0.00600,0.00540,0.00540,0.0222,0.127,0.0111,,,,,,0.00870,,,,,,,,,,0.00630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:08:20,0.0864,0.114,0.223,0.297,0.130,0.182,3.11,0.654,0.0864,0.0864,0.113,0.0864,0.0864,0.102,0.172,0.173,0.0879,0.0942,0.175,0.163,0.264,0.0915,0.0900,0.0864,0.366,2.81,0.131,,,,,,0.167,,,,,,,,,,0.115,,,,0.00720,0.00930,0.0183,0.0240,0.0105,0.0141,0.231,0.0399,0.00720,0.00720,0.00960,0.00720,0.00720,0.00870,0.0141,0.0144,0.00750,0.00840,0.0150,0.0132,0.0222,0.00780,0.00780,0.00720,0.0279,0.191,0.0111,,,,,,0.0117,,,,,,,,,,0.00960,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:08:30,0.0648,0.113,0.152,0.231,0.0789,0.106,2.07,0.543,0.0648,0.0648,0.116,0.0648,0.0648,0.0744,0.124,0.130,0.0684,0.0648,0.133,0.181,0.236,0.0648,0.0798,0.0648,0.220,1.53,0.131,,,,,,0.121,,,,,,,,,,0.0780,,,,0.00540,0.0102,0.0132,0.0189,0.00720,0.00900,0.167,0.0381,0.00540,0.00540,0.0105,0.00540,0.00540,0.00660,0.0111,0.0108,0.00570,0.00540,0.0114,0.0135,0.0195,0.00540,0.00690,0.00540,0.0186,0.120,0.0111,,,,,,0.00960,,,,,,,,,,0.00690,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:08:40,0.0648,0.0738,0.158,0.152,0.121,0.0864,3.27,0.262,0.0648,0.0648,0.129,0.0648,0.0648,0.0648,0.109,0.130,0.0741,0.0690,0.130,0.192,0.213,0.0648,0.0702,0.0648,0.271,1.21,,,,,,,0.0807,,,,,,,,,,0.107,,,,0.00540,0.00630,0.0135,0.0123,0.00960,0.00780,0.233,0.0204,0.00540,0.00540,0.0117,0.00540,0.00540,0.00540,0.00930,0.0108,0.00660,0.00600,0.0108,0.0135,0.0171,0.00540,0.00600,0.00540,0.0225,0.0888,,,,,,,0.00690,,,,,,,,,,0.00840,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:08:50,0.0864,0.109,0.255,0.287,0.139,0.123,3.08,0.866,0.0864,0.0864,0.108,0.0864,0.0864,0.0951,0.170,0.173,0.0999,0.115,0.179,0.131,0.262,0.0864,0.0864,0.0864,0.340,2.06,,,,,,,0.101,,,,,,,,,,0.116,,,,0.00720,0.00960,0.0216,0.0243,0.0111,0.0102,0.232,0.0684,0.00720,0.00720,0.00900,0.00720,0.00720,0.00840,0.0129,0.0144,0.00840,0.00990,0.0156,0.0108,0.0219,0.00720,0.00720,0.00720,0.0276,0.149,,,,,,,0.00840,,,,,,,,,,0.00990,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:09:00,0.0648,0.131,0.179,0.178,0.0726,0.107,2.61,0.678,0.0648,0.0648,0.0744,0.0648,0.0648,0.0684,0.146,0.130,0.0723,0.0672,0.133,0.111,0.195,0.0648,0.0798,0.126,0.225,1.10,,,,,,,0.0912,,,,,,,,,,0.0741,,,,0.00540,0.0111,0.0153,0.0147,0.00630,0.00930,0.201,0.0531,0.00540,0.00540,0.00660,0.00540,0.00540,0.00600,0.0123,0.0108,0.00630,0.00570,0.0114,0.00870,0.0165,0.00540,0.00690,0.00990,0.0189,0.0846,,,,,,,0.00810,,,,,,,,,,0.00630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:09:10,0.0648,0.124,0.259,0.241,0.114,0.0870,2.96,0.372,0.0648,0.0648,0.131,0.0648,0.0648,0.0936,0.125,0.130,0.0819,0.0753,0.135,0.125,0.222,0.0648,0.0657,0.0696,0.194,1.96,,,,,,,0.0795,,,,,,,,,,0.0804,,,,0.00540,0.00870,0.0201,0.0189,0.00900,0.00750,0.200,0.0258,0.00540,0.00540,0.00960,0.00540,0.00540,0.00750,0.00960,0.0108,0.00690,0.00630,0.0114,0.0102,0.0186,0.00540,0.00570,0.00600,0.0162,0.128,,,,,,,0.00690,,,,,,,,,,0.00690,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:09:20,0.0864,0.162,0.296,0.304,0.163,0.194,3.03,0.554,0.0864,0.0864,0.159,0.0864,0.0864,0.101,0.142,0.173,0.0903,0.0969,0.184,0.144,0.283,0.0930,0.0948,0.0879,0.263,1.95,,,,,,,0.118,,,,,,,,,,0.146,,,,0.00720,0.0135,0.0240,0.0249,0.0135,0.0153,0.233,0.0480,0.00720,0.00720,0.0135,0.00720,0.00720,0.00870,0.0129,0.0144,0.00780,0.00840,0.0156,0.0120,0.0243,0.00810,0.00780,0.00780,0.0222,0.148,,,,,,,0.00990,,,,,,,,,,0.0123,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:09:30,0.0648,0.152,0.296,0.239,0.0999,0.126,2.03,0.319,0.0648,0.0648,0.129,0.0648,0.0648,0.0717,0.0819,0.130,0.0687,0.0930,0.130,0.127,0.228,0.0789,0.0867,0.0978,0.256,1.57,,,,,,,0.0981,,,,,,,,,,0.154,,,,0.00540,0.0126,0.0225,0.0216,0.00840,0.0105,0.156,0.0252,0.00540,0.00540,0.0108,0.00540,0.00540,0.00630,0.00720,0.0108,0.00600,0.00780,0.0108,0.0105,0.0192,0.00720,0.00720,0.00810,0.0213,0.120,,,,,,,0.00870,,,,,,,,,,0.0120,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:09:40,0.0648,0.113,0.265,0.167,0.119,0.193,2.34,0.573,0.0648,0.0648,0.123,0.0648,0.0648,0.0648,0.193,0.130,0.0660,0.0876,0.132,0.131,0.219,0.0873,0.0912,0.0648,0.209,2.16,,,,,,,0.0693,,,,,,,,,,0.137,,,,0.00540,0.00960,0.0237,0.0135,0.0108,0.0168,0.188,0.0402,0.00540,0.00540,0.0105,0.00540,0.00540,0.00540,0.0174,0.0108,0.00570,0.00810,0.0111,0.0102,0.0189,0.00750,0.00810,0.00540,0.0174,0.184,,,,,,,0.00630,,,,,,,,,,0.0120,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:09:50,0.0864,0.171,0.314,0.212,0.138,0.137,3.74,0.266,0.0864,0.0864,0.152,0.0864,0.0864,0.109,0.132,0.173,0.0882,0.0966,0.184,0.139,0.260,0.0894,0.106,0.0864,0.297,2.15,,,,,,,0.132,,,,,,,,,,0.0972,,,,0.00720,0.0147,0.0258,0.0177,0.0120,0.0117,0.295,0.0219,0.00720,0.00720,0.0132,0.00720,0.00720,0.00960,0.0111,0.0144,0.00750,0.00810,0.0159,0.0126,0.0219,0.00810,0.00900,0.00720,0.0246,0.165,,,,,,,0.0114,,,,,,,,,,0.00780,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:10:00,0.0648,0.0789,0.186,0.194,0.146,0.107,3.41,0.224,0.0648,0.0648,0.122,0.0648,0.0648,0.0750,0.117,0.130,0.0738,0.0855,0.134,0.122,0.196,0.0693,0.0684,0.128,0.314,1.09,,,,,,,0.0903,,,,,,,,,,0.0732,,,,0.00540,0.00690,0.0147,0.0165,0.0120,0.00840,0.261,0.0165,0.00540,0.00540,0.0102,0.00540,0.00540,0.00630,0.00960,0.0108,0.00630,0.00750,0.0114,0.00990,0.0165,0.00630,0.00570,0.00990,0.0246,0.0837,,,,,,,0.00780,,,,,,,,,,0.00600,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:10:10,0.0648,0.0879,0.215,0.182,0.106,0.124,2.54,0.282,0.0648,0.0648,0.0813,0.0648,0.0648,0.0747,0.0813,0.130,0.0648,0.0861,0.132,0.152,0.217,0.0765,0.0654,0.0705,0.262,1.72,,,,,,,0.0954,,,,,,,,,,0.0726,,,,0.00540,0.00750,0.0177,0.0159,0.00930,0.0105,0.189,0.0231,0.00540,0.00540,0.00690,0.00540,0.00540,0.00660,0.00750,0.0108,0.00540,0.00720,0.0114,0.0111,0.0186,0.00630,0.00570,0.00540,0.0207,0.127,,,,,,,0.00810,,,,,,,,,,0.00630,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:10:20,0.0864,0.120,0.236,0.255,0.183,0.133,3.55,0.503,0.0864,0.0864,0.114,0.0864,0.0864,0.106,0.110,0.173,0.0864,0.0975,0.178,0.174,0.283,0.101,0.0885,0.0864,0.294,1.71,,,,,,,0.126,,,,,,,,,,0.164,,,,0.00720,0.0105,0.0198,0.0207,0.0156,0.0111,0.268,0.0375,0.00720,0.00720,0.00960,0.00720,0.00720,0.00900,0.00960,0.0144,0.00720,0.00840,0.0150,0.0141,0.0243,0.00900,0.00750,0.00720,0.0249,0.136,,,,,,,0.0105,,,,,,,,,,0.0135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:10:30,0.0648,0.0882,0.206,0.173,0.0993,0.111,2.89,0.270,0.0648,0.0648,0.0648,0.0648,0.0648,0.0867,0.157,0.130,0.0648,0.0852,0.135,0.120,0.207,0.0918,0.0687,0.0717,0.239,1.03,,,,,,,0.0945,,,,,,,,,,0.116,,,,0.00540,0.00780,0.0165,0.0156,0.00870,0.00960,0.223,0.0207,0.00540,0.00540,0.00540,0.00540,0.00540,0.00780,0.0129,0.0108,0.00540,0.00750,0.0117,0.00990,0.0174,0.00810,0.00570,0.00600,0.0204,0.0822,,,,,,,0.00810,,,,,,,,,,0.0102,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
2023-12-06 15:10:40,0.0654,0.101,0.148,0.176,0.117,0.0774,3.28,0.384,0.0654,0.0654,0.0792,0.0654,0.0654,0.0717,0.0876,0.131,0.0654,0.0807,0.135,0.120,0.216,0.0945,0.0708,0.0660,0.225,2.82,,,,,,,0.0663,,,,,,,,,,0.116,,,,0.00540,0.00840,0.0120,0.0135,0.00870,0.00630,0.208,0.0261,0.00540,0.00540,0.00630,0.00540,0.00540,0.00600,0.00750,0.0108,0.00540,0.00660,0.0114,0.00900,0.0177,0.00750,0.00600,0.00570,0.0180,0.165,,,,,,,0.00570,,,,,,,,,,0.0102,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,0,,,
