sep=,
"Time","bpmndeployment-8l9w6 / camunda8 / PKG","camunda-platform-connectors-7d745cc4cd-lk6h4 / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-745dd6ffbd-hd2s7 / camunda8 / PKG","camunda-platform-tasklist-595f9975f6-62bbr / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5b66c5dffb-5swg8 / camunda8 / PKG","console-worker-console-worker-chart-camunda-8-go-console-wfzxss / camunda8 / PKG","processstart-xb5jm / camunda8 / PKG","coredns-77ccd57875-qkp4q / kube-system / PKG","helm-install-traefik-crd-hzktt / kube-system / PKG","helm-install-traefik-ncp5n / kube-system / PKG","local-path-provisioner-957fdf8bc-jnlfw / kube-system / PKG","metrics-server-648b5df564-msqlc / kube-system / PKG","svclb-traefik-5671c552-795qx / kube-system / PKG","traefik-768bdcdcdd-4f8ms / kube-system / PKG","test-responder-5768c7fbf7-9ppfr / measuring-endpoints / PKG","alertmanager-kube-prometheus-stackr-alertmanager-0 / monitoring / PKG","kepler-8czsm / monitoring / PKG","kube-prometheus-stackr-grafana-6b8fb957c8-62pgz / monitoring / PKG","kube-prometheus-stackr-kube-state-metrics-6d5579569-7w9tb / monitoring / PKG","kube-prometheus-stackr-operator-8f879775f-f2q87 / monitoring / PKG","kube-prometheus-stackr-prometheus-node-exporter-qw4m2 / monitoring / PKG","prometheus-kube-prometheus-stackr-prometheus-0 / monitoring / PKG","system_processes / system / PKG","restworkerjava-bfdc4578f-28vh8 / worker / PKG","restworkerjava-bfdc4578f-4cvph / worker / PKG","restworkerjava-bfdc4578f-5dlm7 / worker / PKG","restworkerjava-bfdc4578f-5sjjr / worker / PKG","restworkerjava-bfdc4578f-6d6vd / worker / PKG","restworkerjava-bfdc4578f-6jbbk / worker / PKG","restworkerjava-bfdc4578f-7hdm6 / worker / PKG","restworkerjava-bfdc4578f-9xqfw / worker / PKG","restworkerjava-bfdc4578f-bq4xd / worker / PKG","restworkerjava-bfdc4578f-cf69l / worker / PKG","restworkerjava-bfdc4578f-cknrs / worker / PKG","restworkerjava-bfdc4578f-dqtst / worker / PKG","restworkerjava-bfdc4578f-h4mzh / worker / PKG","restworkerjava-bfdc4578f-hptk9 / worker / PKG","restworkerjava-bfdc4578f-lt4tx / worker / PKG","restworkerjava-bfdc4578f-mrqpc / worker / PKG","restworkerjava-bfdc4578f-nhkwl / worker / PKG","restworkerjava-bfdc4578f-nndf8 / worker / PKG","restworkerjava-bfdc4578f-pp54q / worker / PKG","restworkerjava-bfdc4578f-t8bxq / worker / PKG","restworkerjava-bfdc4578f-vqp6c / worker / PKG","restworkerjava-bfdc4578f-wqvbt / worker / PKG","restworkerjava-bfdc4578f-xwrzk / worker / PKG","restworkerjava-bfdc4578f-zz5sn / worker / PKG","bpmndeployment-8l9w6 / camunda8 / DRAM","camunda-platform-connectors-7d745cc4cd-lk6h4 / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-745dd6ffbd-hd2s7 / camunda8 / DRAM","camunda-platform-tasklist-595f9975f6-62bbr / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5b66c5dffb-5swg8 / camunda8 / DRAM","console-worker-console-worker-chart-camunda-8-go-console-wfzxss / camunda8 / DRAM","processstart-xb5jm / camunda8 / DRAM","coredns-77ccd57875-qkp4q / kube-system / DRAM","helm-install-traefik-crd-hzktt / kube-system / DRAM","helm-install-traefik-ncp5n / kube-system / DRAM","local-path-provisioner-957fdf8bc-jnlfw / kube-system / DRAM","metrics-server-648b5df564-msqlc / kube-system / DRAM","svclb-traefik-5671c552-795qx / kube-system / DRAM","traefik-768bdcdcdd-4f8ms / kube-system / DRAM","test-responder-5768c7fbf7-9ppfr / measuring-endpoints / DRAM","alertmanager-kube-prometheus-stackr-alertmanager-0 / monitoring / DRAM","kepler-8czsm / monitoring / DRAM","kube-prometheus-stackr-grafana-6b8fb957c8-62pgz / monitoring / DRAM","kube-prometheus-stackr-kube-state-metrics-6d5579569-7w9tb / monitoring / DRAM","kube-prometheus-stackr-operator-8f879775f-f2q87 / monitoring / DRAM","kube-prometheus-stackr-prometheus-node-exporter-qw4m2 / monitoring / DRAM","prometheus-kube-prometheus-stackr-prometheus-0 / monitoring / DRAM","system_processes / system / DRAM","restworkerjava-bfdc4578f-28vh8 / worker / DRAM","restworkerjava-bfdc4578f-4cvph / worker / DRAM","restworkerjava-bfdc4578f-5dlm7 / worker / DRAM","restworkerjava-bfdc4578f-5sjjr / worker / DRAM","restworkerjava-bfdc4578f-6d6vd / worker / DRAM","restworkerjava-bfdc4578f-6jbbk / worker / DRAM","restworkerjava-bfdc4578f-7hdm6 / worker / DRAM","restworkerjava-bfdc4578f-9xqfw / worker / DRAM","restworkerjava-bfdc4578f-bq4xd / worker / DRAM","restworkerjava-bfdc4578f-cf69l / worker / DRAM","restworkerjava-bfdc4578f-cknrs / worker / DRAM","restworkerjava-bfdc4578f-dqtst / worker / DRAM","restworkerjava-bfdc4578f-h4mzh / worker / DRAM","restworkerjava-bfdc4578f-hptk9 / worker / DRAM","restworkerjava-bfdc4578f-lt4tx / worker / DRAM","restworkerjava-bfdc4578f-mrqpc / worker / DRAM","restworkerjava-bfdc4578f-nhkwl / worker / DRAM","restworkerjava-bfdc4578f-nndf8 / worker / DRAM","restworkerjava-bfdc4578f-pp54q / worker / DRAM","restworkerjava-bfdc4578f-t8bxq / worker / DRAM","restworkerjava-bfdc4578f-vqp6c / worker / DRAM","restworkerjava-bfdc4578f-wqvbt / worker / DRAM","restworkerjava-bfdc4578f-xwrzk / worker / DRAM","restworkerjava-bfdc4578f-zz5sn / worker / DRAM","bpmndeployment-8l9w6 / camunda8 / OTHER","camunda-platform-connectors-7d745cc4cd-lk6h4 / camunda8 / OTHER","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-745dd6ffbd-hd2s7 / camunda8 / OTHER","camunda-platform-tasklist-595f9975f6-62bbr / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5b66c5dffb-5swg8 / camunda8 / OTHER","console-worker-console-worker-chart-camunda-8-go-console-wfzxss / camunda8 / OTHER","processstart-xb5jm / camunda8 / OTHER","coredns-77ccd57875-qkp4q / kube-system / OTHER","helm-install-traefik-crd-hzktt / kube-system / OTHER","helm-install-traefik-ncp5n / kube-system / OTHER","local-path-provisioner-957fdf8bc-jnlfw / kube-system / OTHER","metrics-server-648b5df564-msqlc / kube-system / OTHER","svclb-traefik-5671c552-795qx / kube-system / OTHER","traefik-768bdcdcdd-4f8ms / kube-system / OTHER","test-responder-5768c7fbf7-9ppfr / measuring-endpoints / OTHER","alertmanager-kube-prometheus-stackr-alertmanager-0 / monitoring / OTHER","kepler-8czsm / monitoring / OTHER","kube-prometheus-stackr-grafana-6b8fb957c8-62pgz / monitoring / OTHER","kube-prometheus-stackr-kube-state-metrics-6d5579569-7w9tb / monitoring / OTHER","kube-prometheus-stackr-operator-8f879775f-f2q87 / monitoring / OTHER","kube-prometheus-stackr-prometheus-node-exporter-qw4m2 / monitoring / OTHER","prometheus-kube-prometheus-stackr-prometheus-0 / monitoring / OTHER","system_processes / system / OTHER","restworkerjava-bfdc4578f-28vh8 / worker / OTHER","restworkerjava-bfdc4578f-4cvph / worker / OTHER","restworkerjava-bfdc4578f-5dlm7 / worker / OTHER","restworkerjava-bfdc4578f-5sjjr / worker / OTHER","restworkerjava-bfdc4578f-6d6vd / worker / OTHER","restworkerjava-bfdc4578f-6jbbk / worker / OTHER","restworkerjava-bfdc4578f-7hdm6 / worker / OTHER","restworkerjava-bfdc4578f-9xqfw / worker / OTHER","restworkerjava-bfdc4578f-bq4xd / worker / OTHER","restworkerjava-bfdc4578f-cf69l / worker / OTHER","restworkerjava-bfdc4578f-cknrs / worker / OTHER","restworkerjava-bfdc4578f-dqtst / worker / OTHER","restworkerjava-bfdc4578f-h4mzh / worker / OTHER","restworkerjava-bfdc4578f-hptk9 / worker / OTHER","restworkerjava-bfdc4578f-lt4tx / worker / OTHER","restworkerjava-bfdc4578f-mrqpc / worker / OTHER","restworkerjava-bfdc4578f-nhkwl / worker / OTHER","restworkerjava-bfdc4578f-nndf8 / worker / OTHER","restworkerjava-bfdc4578f-pp54q / worker / OTHER","restworkerjava-bfdc4578f-t8bxq / worker / OTHER","restworkerjava-bfdc4578f-vqp6c / worker / OTHER","restworkerjava-bfdc4578f-wqvbt / worker / OTHER","restworkerjava-bfdc4578f-xwrzk / worker / OTHER","restworkerjava-bfdc4578f-zz5sn / worker / OTHER"
2023-12-06 14:15:30,0.0684,0.0933,0.248,0.262,0.114,0.113,1.43,0.344,0.0729,0.0684,0.103,0.0684,0.0684,0.0729,0.137,0.137,0.0717,0.0771,0.140,0.301,0.217,0.0744,0.0840,0.129,0.307,2.30,,,,,,,,,,,,,,,,,,,,,,,,,0.0153,0.0165,0.0327,0.0327,0.0162,0.0165,0.0171,0.0168,0.0162,0.0153,0.0162,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0315,0.0165,0.0480,0.0162,0.0159,0.0159,0.0483,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-06 14:15:40,0.0684,0.0924,0.262,0.280,0.113,0.0978,1.53,0.362,0.0723,0.0684,0.146,0.0684,0.0684,0.0726,0.134,0.137,0.0711,0.0774,0.141,0.313,0.270,0.0813,0.0798,0.0696,0.301,3.98,,,,,,,,,,,,,,,,,,,,,,,,,0.0153,0.0165,0.0348,0.0348,0.0174,0.0168,0.0189,0.0177,0.0162,0.0153,0.0168,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0312,0.0174,0.0483,0.0162,0.0159,0.0159,0.0483,0.0579,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-06 14:15:50,0.0888,0.122,0.361,0.328,0.165,0.121,2.44,0.564,0.0945,0.0888,0.153,0.0888,0.0888,0.119,0.197,0.178,0.106,0.103,0.191,0.785,0.282,0.0972,0.0897,0.0900,0.441,4.65,,,,,,,,,,,,,,,,,,6.94,,,,,,,0.0204,0.0219,0.0468,0.0456,0.0231,0.0222,0.0270,0.0243,0.0216,0.0204,0.0222,0.0204,0.0204,0.0216,0.0216,0.0408,0.0210,0.0216,0.0420,0.0246,0.0642,0.0213,0.0207,0.0207,0.0654,0.0591,,,,,,,,,,,,,,,,,,0.156,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:16:00,0.0666,0.107,0.259,0.276,0.111,0.103,1.58,0.381,0.0705,0.0666,0.104,0.0666,0.0666,0.0708,0.157,0.133,0.0699,0.0765,0.135,0.330,0.270,0.0696,0.0720,0.131,0.330,3.08,,,,,,,,,,,,,,,,,,0.0897,,,,,,,0.0153,0.0165,0.0333,0.0378,0.0168,0.0171,0.0186,0.0171,0.0162,0.0153,0.0162,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0312,0.0168,0.0489,0.0159,0.0159,0.0159,0.0495,0.0390,,,,,,,,,,,,,,,,,,0.0162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:16:10,0.0666,0.0921,0.255,0.290,0.114,0.0957,1.52,0.365,0.0714,0.0666,0.114,0.0666,0.0666,0.0708,0.170,0.133,0.0690,0.0765,0.137,0.354,0.271,0.0726,0.0687,0.0678,0.319,2.58,,,,,,,,,,,,,,,,,,0.0948,,,,,,,0.0153,0.0165,0.0333,0.0342,0.0168,0.0177,0.0174,0.0171,0.0162,0.0153,0.0165,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0315,0.0168,0.0480,0.0162,0.0156,0.0159,0.0489,0.0282,,,,,,,,,,,,,,,,,,0.0162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:16:20,0.0888,0.124,0.346,0.321,0.163,0.121,2.17,0.513,0.103,0.0888,0.140,0.0888,0.0888,0.0954,0.162,0.178,0.0921,0.103,0.185,0.407,0.281,0.0924,0.0891,0.0900,0.405,3.11,,,,,,,,,,,,,,,,,,0.112,,,,,,,0.0204,0.0219,0.0450,0.0450,0.0228,0.0216,0.0249,0.0237,0.0216,0.0204,0.0219,0.0204,0.0204,0.0216,0.0216,0.0408,0.0207,0.0216,0.0420,0.0225,0.0642,0.0213,0.0207,0.0207,0.0690,0.0417,,,,,,,,,,,,,,,,,,0.0216,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:16:30,0.0666,0.0921,0.266,0.252,0.115,0.108,1.43,0.347,0.0705,0.0666,0.102,0.0666,0.0666,0.0723,0.150,0.133,0.0690,0.0756,0.135,0.302,0.223,0.0699,0.0765,0.109,0.339,2.39,,,,,,,,,,,,,,,,,,0.106,,,,,,,0.0153,0.0162,0.0327,0.0330,0.0165,0.0165,0.0171,0.0165,0.0162,0.0153,0.0162,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0312,0.0165,0.0480,0.0162,0.0159,0.0159,0.0486,0.0264,,,,,,,,,,,,,,,,,,0.0162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:16:40,0.0666,0.0873,0.244,0.268,0.109,0.0882,1.51,0.363,0.0705,0.0666,0.107,0.0666,0.0666,0.0711,0.116,0.133,0.0687,0.0753,0.137,0.344,0.210,0.0735,0.0681,0.0678,0.293,2.70,,,,,,,,,,,,,,,,,,0.0816,,,,,,,0.0153,0.0162,0.0333,0.0336,0.0165,0.0165,0.0180,0.0171,0.0162,0.0153,0.0162,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0312,0.0165,0.0477,0.0159,0.0156,0.0159,0.0495,0.0315,,,,,,,,,,,,,,,,,,0.0162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:16:50,0.0888,0.119,0.306,0.324,0.153,0.114,1.97,0.484,0.0942,0.0888,0.136,0.0888,0.0888,0.0945,0.169,0.178,0.0939,0.101,0.185,0.416,0.277,0.0918,0.0939,0.0900,0.379,2.80,,,,,,,,,,,,,,,,,,0.123,,,,,,,0.0204,0.0216,0.0426,0.0429,0.0219,0.0216,0.0228,0.0222,0.0216,0.0204,0.0216,0.0204,0.0204,0.0216,0.0216,0.0408,0.0210,0.0216,0.0420,0.0219,0.0642,0.0213,0.0213,0.0207,0.0636,0.0294,,,,,,,,,,,,,,,,,,0.0216,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:17:00,0.0666,0.0918,0.254,0.264,0.112,0.112,1.46,0.355,0.0708,0.0666,0.104,0.0666,0.0666,0.0708,0.223,0.133,0.0693,0.0759,0.136,0.341,0.248,0.0699,0.0738,0.114,0.322,3.06,,,,,,,,,,,,,,,,,,0.0924,,,,,,,0.0153,0.0162,0.0333,0.0333,0.0168,0.0174,0.0177,0.0168,0.0162,0.0153,0.0162,0.0153,0.0153,0.0162,0.0165,0.0306,0.0159,0.0162,0.0315,0.0171,0.0480,0.0159,0.0159,0.0159,0.0492,0.0405,,,,,,,,,,,,,,,,,,0.0162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
2023-12-06 14:17:10,0.0666,0.0915,0.250,0.279,0.115,0.0891,1.66,0.386,0.0708,0.0666,0.113,0.0666,0.0666,0.0708,0.146,0.133,0.0693,0.0765,0.138,0.363,0.278,0.0750,0.0675,0.0678,0.296,2.66,,,,,,,,,,,,,,,,,,0.0858,,,,,,,0.0153,0.0165,0.0336,0.0333,0.0168,0.0171,0.0189,0.0171,0.0162,0.0153,0.0162,0.0153,0.0153,0.0162,0.0162,0.0306,0.0159,0.0162,0.0315,0.0168,0.0492,0.0162,0.0156,0.0159,0.0474,0.0321,,,,,,,,,,,,,,,,,,0.0162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,
