sep=,
"Time","load-controller-5445f6d748-hgqvd / worker / PKG","load-controller-54c5b8b98-pkxhj / worker / PKG","restworkerjava-56655bdb84-tndnx / worker / PKG","restworkerjava-5bff59f95d-5ghvj / worker / PKG","restworkerjava-67c4cdf457-bc649 / worker / PKG","restworkerjava-687b67c59f-g7szb / worker / PKG","restworkerjava-7949956cf9-xgkss / worker / PKG","restworkerjava-7b6d76448-d7k55 / worker / PKG","restworkerjava-7bf68d4499-2p867 / worker / PKG","restworkerjava-f54f67586-6k8q5 / worker / PKG","load-controller-5445f6d748-hgqvd / worker / DRAM","load-controller-54c5b8b98-pkxhj / worker / DRAM","restworkerjava-56655bdb84-tndnx / worker / DRAM","restworkerjava-5bff59f95d-5ghvj / worker / DRAM","restworkerjava-67c4cdf457-bc649 / worker / DRAM","restworkerjava-687b67c59f-g7szb / worker / DRAM","restworkerjava-7949956cf9-xgkss / worker / DRAM","restworkerjava-7b6d76448-d7k55 / worker / DRAM","restworkerjava-7bf68d4499-2p867 / worker / DRAM","restworkerjava-f54f67586-6k8q5 / worker / DRAM","load-controller-5445f6d748-hgqvd / worker / OTHER","load-controller-54c5b8b98-pkxhj / worker / OTHER","restworkerjava-56655bdb84-tndnx / worker / OTHER","restworkerjava-5bff59f95d-5ghvj / worker / OTHER","restworkerjava-67c4cdf457-bc649 / worker / OTHER","restworkerjava-687b67c59f-g7szb / worker / OTHER","restworkerjava-7949956cf9-xgkss / worker / OTHER","restworkerjava-7b6d76448-d7k55 / worker / OTHER","restworkerjava-7bf68d4499-2p867 / worker / OTHER","restworkerjava-f54f67586-6k8q5 / worker / OTHER"
2023-11-28 16:43:00,0.195,,,0.196,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:43:30,0.195,,,0.197,,,,,,,0.0170,,,0.0172,,,,,,,0,,,0,,,,,,
2023-11-28 16:44:00,0.195,,,0.195,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:44:30,0.195,,,0.195,,,,,,,0.0170,,,0.0171,,,,,,,0,,,0,,,,,,
2023-11-28 16:45:00,0.194,,,0.195,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:45:30,0.196,,,0.197,,,,,,,0.0170,,,0.0172,,,,,,,0,,,0,,,,,,
2023-11-28 16:46:00,0.194,,,0.195,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:46:30,0.194,,,0.195,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:47:00,0.194,,,0.196,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:47:30,0.195,,,0.196,,,,,,,0.0170,,,0.0171,,,,,,,0,,,0,,,,,,
2023-11-28 16:48:00,0.194,,,0.195,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:48:30,0.195,,,0.196,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:49:00,0.195,,,0.196,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:49:30,0.195,,,0.197,,,,,,,0.0170,,,0.0171,,,,,,,0,,,0,,,,,,
2023-11-28 16:50:00,0.195,,,0.195,,,,,,,0.0170,,,0.0170,,,,,,,0,,,0,,,,,,
2023-11-28 16:50:30,0.200,,,,,,,,,,0.0170,,,,,,,,,,0,,,,,,,,,
2023-11-28 16:51:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:51:30,0.195,,,,,,0.197,,,,0.0170,,,,,,0.0172,,,,0,,,,,,0,,,
2023-11-28 16:52:00,0.195,,,,,,0.197,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:52:30,0.195,,,,,,0.197,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:53:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:53:30,0.194,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:54:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:54:30,0.195,,,,,,0.197,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:55:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:55:30,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:56:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:56:30,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:57:00,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:57:30,0.196,,,,,,0.197,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:58:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:58:30,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:59:00,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 16:59:30,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:00:00,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:00:30,0.196,,,,,,0.196,,,,0.0170,,,,,,0.0171,,,,0,,,,,,0,,,
2023-11-28 17:01:00,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:01:30,0.196,,,,,,0.197,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:02:00,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:02:30,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:03:00,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:03:30,0.196,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:04:00,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:04:30,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:05:00,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:05:30,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:06:00,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:06:30,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:07:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:07:30,0.194,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:08:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:08:30,0.194,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:09:00,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:09:30,0.196,,,,,,0.197,,,,0.0170,,,,,,0.0171,,,,0,,,,,,0,,,
2023-11-28 17:10:00,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:10:30,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:11:00,0.194,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:11:30,0.195,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:12:00,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0171,,,,0,,,,,,0,,,
2023-11-28 17:12:30,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:13:00,0.194,,,,,,0.195,,,,0.0170,,,,,,0.0171,,,,0,,,,,,0,,,
2023-11-28 17:13:30,0.195,,,,,,0.196,,,,0.0170,,,,,,0.0170,,,,0,,,,,,0,,,
2023-11-28 17:14:00,0.197,,,,,,0.198,,,,0.0170,,,,,,0.0172,,,,0,,,,,,0,,,
2023-11-28 17:14:30,0.203,,,,,,0.205,,,,0.0171,,,,,,0.0176,,,,0,,,,,,0,,,
2023-11-28 17:15:00,0.205,,,,,,,,,,0.0175,,,,,,,,,,0,,,,,,,,,
2023-11-28 17:15:30,0.203,,,,0.247,,,,,,0.0179,,,,0.0372,,,,,,0,,,,0,,,,,
2023-11-28 17:16:00,0.195,,,,0.197,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:16:30,0.195,,,,0.197,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:17:00,0.195,,,,0.197,,,,,,0.0170,,,,0.0174,,,,,,0,,,,0,,,,,
2023-11-28 17:17:30,0.197,,,,0.198,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:18:00,0.195,,,,0.197,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:18:30,0.196,,,,0.198,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:19:00,0.196,,,,0.197,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:19:30,0.196,,,,0.198,,,,,,0.0170,,,,0.0174,,,,,,0,,,,0,,,,,
2023-11-28 17:20:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:20:30,0.195,,,,0.196,,,,,,0.0170,,,,0.0170,,,,,,0,,,,0,,,,,
2023-11-28 17:21:00,0.196,,,,0.196,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:21:30,0.196,,,,0.197,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:22:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:22:30,0.195,,,,0.195,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:23:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:23:30,0.196,,,,0.197,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:24:00,0.195,,,,0.197,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:24:30,0.195,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:25:00,0.194,,,,0.195,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:25:30,0.195,,,,0.196,,,,,,0.0170,,,,0.0173,,,,,,0,,,,0,,,,,
2023-11-28 17:26:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:26:30,0.195,,,,0.195,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:27:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:27:30,0.196,,,,0.196,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:28:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:28:30,0.196,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:29:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0170,,,,,,0,,,,0,,,,,
2023-11-28 17:29:30,0.196,,,,0.196,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:30:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0170,,,,,,0,,,,0,,,,,
2023-11-28 17:30:30,0.196,,,,0.196,,,,,,0.0170,,,,0.0170,,,,,,0,,,,0,,,,,
2023-11-28 17:31:00,0.196,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:31:30,0.196,,,,0.196,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:32:00,0.195,,,,0.196,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:32:30,0.195,,,,0.196,,,,,,0.0170,,,,0.0170,,,,,,0,,,,0,,,,,
2023-11-28 17:33:00,0.195,,,,0.197,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:33:30,0.196,,,,0.197,,,,,,0.0170,,,,0.0172,,,,,,0,,,,0,,,,,
2023-11-28 17:34:00,0.195,,,,0.197,,,,,,0.0170,,,,0.0171,,,,,,0,,,,0,,,,,
2023-11-28 17:34:30,0.195,,,,0.196,,,,,,0.0170,,,,0.0170,,,,,,0,,,,0,,,,,
2023-11-28 17:35:00,0.200,,,,0.202,,,,,,0.0175,,,,0.0178,,,,,,0,,,,0,,,,,
2023-11-28 17:35:30,0.200,,,,0.201,,,,,,0.0171,,,,0.0175,,,,,,0,,,,0,,,,,
2023-11-28 17:36:00,0.205,,,,0.207,,,,,,0.0178,,,,0.0190,,,,,,0,,,,0,,,,,

