sep=,
"Time","worker"
2024-02-10 11:36:20,47.1
2024-02-10 11:36:30,24.8
2024-02-10 11:36:40,23.2
2024-02-10 11:36:50,24.8
2024-02-10 11:37:00,24.2
2024-02-10 11:37:10,25.4
2024-02-10 11:37:20,22.4
2024-02-10 11:37:30,4.80
2024-02-10 11:37:40,0
2024-02-10 11:37:50,0
2024-02-10 11:38:00,0
2024-02-10 11:38:10,16.8
2024-02-10 11:38:20,24.8
2024-02-10 11:38:30,24.8
2024-02-10 11:38:40,24.2
2024-02-10 11:38:50,24.6
2024-02-10 11:39:00,24.8
2024-02-10 11:39:10,36.8
2024-02-10 11:39:20,48
2024-02-10 11:39:30,31.2
2024-02-10 11:39:40,24
2024-02-10 11:39:50,25.6
2024-02-10 11:40:00,23.2
2024-02-10 11:40:10,24.8
2024-02-10 11:40:20,24
2024-02-10 11:40:30,12.8
2024-02-10 11:40:40,0
2024-02-10 11:40:50,0
2024-02-10 11:41:00,0
2024-02-10 11:41:10,9.60
2024-02-10 11:41:20,25.6
2024-02-10 11:41:30,23.2
2024-02-10 11:41:40,25.6
2024-02-10 11:41:50,22.4
2024-02-10 11:42:00,25.6
2024-02-10 11:42:10,30.6
2024-02-10 11:42:20,50.3
2024-02-10 11:42:30,37.6
2024-02-10 11:42:40,25.5
2024-02-10 11:42:50,23.2
2024-02-10 11:43:00,25.6
2024-02-10 11:43:10,22.4
2024-02-10 11:43:20,24.9
2024-02-10 11:43:30,18.3
2024-02-10 11:43:40,0
2024-02-10 11:43:50,0
2024-02-10 11:44:00,0
2024-02-10 11:44:10,4
2024-02-10 11:44:20,24.8
2024-02-10 11:44:30,23.8
2024-02-10 11:44:40,25
2024-02-10 11:44:50,24.8
2024-02-10 11:45:00,24.8
2024-02-10 11:45:10,24.8
2024-02-10 11:45:20,47.6
2024-02-10 11:45:30,43.6
2024-02-10 11:45:40,25.6
2024-02-10 11:45:50,24.8
2024-02-10 11:46:00,23.2
2024-02-10 11:46:10,25.6
2024-02-10 11:46:20,24.8
2024-02-10 11:46:30,23.2
2024-02-10 11:46:40,0
2024-02-10 11:46:50,0
2024-02-10 11:47:00,0
2024-02-10 11:47:10,0
2024-02-10 11:47:20,22.4
2024-02-10 11:47:30,24
2024-02-10 11:47:40,24.2
2024-02-10 11:47:50,24
2024-02-10 11:48:00,25.4
2024-02-10 11:48:10,22.5
2024-02-10 11:48:20,42.4
2024-02-10 11:48:30,49.7
2024-02-10 11:48:40,27.1
2024-02-10 11:48:50,23.9
2024-02-10 11:49:00,25.6
2024-02-10 11:49:10,24
2024-02-10 11:49:20,25.6
2024-02-10 11:49:30,23.3
2024-02-10 11:49:40,6.30
2024-02-10 11:49:50,0
2024-02-10 11:50:00,0
2024-02-10 11:50:10,0
2024-02-10 11:50:20,15.2
2024-02-10 11:50:30,24
2024-02-10 11:50:40,24.1
2024-02-10 11:50:50,25.5
2024-02-10 11:51:00,25.6
2024-02-10 11:51:10,24
2024-02-10 11:51:20,34.4
2024-02-10 11:51:30,48.8
2024-02-10 11:51:40,32.8
2024-02-10 11:51:50,24.1
2024-02-10 11:52:00,23.9
2024-02-10 11:52:10,24.8
2024-02-10 11:52:20,25.6
2024-02-10 11:52:30,23.2
2024-02-10 11:52:40,14.4
2024-02-10 11:52:50,0
2024-02-10 11:53:00,0
2024-02-10 11:53:10,0
2024-02-10 11:53:20,8.10
2024-02-10 11:53:30,24.7
2024-02-10 11:53:40,24
2024-02-10 11:53:50,24
2024-02-10 11:54:00,24
2024-02-10 11:54:10,25.6
2024-02-10 11:54:20,29.7
2024-02-10 11:54:30,48
2024-02-10 11:54:40,39.9
2024-02-10 11:54:50,24.8
2024-02-10 11:55:00,23.5
2024-02-10 11:55:10,25.3
2024-02-10 11:55:20,24.9
2024-02-10 11:55:30,24.1
2024-02-10 11:55:40,19.8
2024-02-10 11:55:50,0
2024-02-10 11:56:00,0
2024-02-10 11:56:10,0
2024-02-10 11:56:20,0.800
2024-02-10 11:56:30,25.6
2024-02-10 11:56:40,25.6
2024-02-10 11:56:50,22.6
2024-02-10 11:57:00,25.4
2024-02-10 11:57:10,24.9
2024-02-10 11:57:20,25.5
2024-02-10 11:57:30,45.7
2024-02-10 11:57:40,44.7
2024-02-10 11:57:50,24
2024-02-10 11:58:00,24
2024-02-10 11:58:10,25.6
2024-02-10 11:58:20,24.8
2024-02-10 11:58:30,23.3
2024-02-10 11:58:40,23.9
2024-02-10 11:58:50,4
2024-02-10 11:59:00,0
2024-02-10 11:59:10,0
2024-02-10 11:59:20,0
2024-02-10 11:59:30,19.2
2024-02-10 11:59:40,23.5
2024-02-10 11:59:50,25.3
2024-02-10 12:00:00,24.8
2024-02-10 12:00:10,24.9
2024-02-10 12:00:20,24.7
2024-02-10 12:00:30,37
2024-02-10 12:00:40,47.3
2024-02-10 12:00:50,29.3
2024-02-10 12:01:00,25.6
2024-02-10 12:01:10,23.5
2024-02-10 12:01:20,24.5
2024-02-10 12:01:30,25.6
2024-02-10 12:01:40,22.5
2024-02-10 12:01:50,12.7
2024-02-10 12:02:00,0
2024-02-10 12:02:10,0
2024-02-10 12:02:20,0
2024-02-10 12:02:30,10.4
2024-02-10 12:02:40,22.4
2024-02-10 12:02:50,25.6
2024-02-10 12:03:00,22.5
2024-02-10 12:03:10,25.5
2024-02-10 12:03:20,22.4
2024-02-10 12:03:30,31.3
2024-02-10 12:03:40,44.9
2024-02-10 12:03:50,43
2024-02-10 12:04:00,25.6
2024-02-10 12:04:10,22.5
2024-02-10 12:04:20,24.7
2024-02-10 12:04:30,24
2024-02-10 12:04:40,24
2024-02-10 12:04:50,21.6
2024-02-10 12:05:00,0
2024-02-10 12:05:10,0
2024-02-10 12:05:20,0
2024-02-10 12:05:30,1.80
2024-02-10 12:05:40,24.6
2024-02-10 12:05:50,24.8
2024-02-10 12:06:00,25.6
2024-02-10 12:06:10,23.2
2024-02-10 12:06:20,24.8
2024-02-10 12:06:30,24.8
2024-02-10 12:06:40,46
2024-02-10 12:06:50,45.2
2024-02-10 12:07:00,25.6
2024-02-10 12:07:10,22.7
2024-02-10 12:07:20,25.3
2024-02-10 12:07:30,23.9
2024-02-10 12:07:40,24.1
2024-02-10 12:07:50,24.8
2024-02-10 12:08:00,3.20
2024-02-10 12:08:10,0
2024-02-10 12:08:20,0
2024-02-10 12:08:30,0
2024-02-10 12:08:40,18.5
2024-02-10 12:08:50,24
2024-02-10 12:09:00,24.8
2024-02-10 12:09:10,23.2
2024-02-10 12:09:20,25.5
2024-02-10 12:09:30,25.6
2024-02-10 12:09:40,36.3
2024-02-10 12:09:50,50.9
2024-02-10 12:10:00,30.4
2024-02-10 12:10:10,23.3
2024-02-10 12:10:20,25.5
2024-02-10 12:10:30,24.9
2024-02-10 12:10:40,23.2
2024-02-10 12:10:50,25.5
2024-02-10 12:11:00,8.80
2024-02-10 12:11:10,0
2024-02-10 12:11:20,0
2024-02-10 12:11:30,0
2024-02-10 12:11:40,10.4
2024-02-10 12:11:50,25.6
2024-02-10 12:12:00,22.5
2024-02-10 12:12:10,25.5
2024-02-10 12:12:20,24.8
2024-02-10 12:12:30,23.3
2024-02-10 12:12:40,32.1
2024-02-10 12:12:50,46.2
2024-02-10 12:13:00,38.4
2024-02-10 12:13:10,24
2024-02-10 12:13:20,24.8
2024-02-10 12:13:30,24.8
2024-02-10 12:13:40,23.5
2024-02-10 12:13:50,24.6
2024-02-10 12:14:00,19.9
2024-02-10 12:14:10,0
2024-02-10 12:14:20,0
2024-02-10 12:14:30,0
2024-02-10 12:14:40,4
2024-02-10 12:14:50,24.1
2024-02-10 12:15:00,25.5
2024-02-10 12:15:10,24
2024-02-10 12:15:20,24
2024-02-10 12:15:30,25.6
2024-02-10 12:15:40,24.8
2024-02-10 12:15:50,46.4
2024-02-10 12:16:00,43.2
2024-02-10 12:16:10,25.6
2024-02-10 12:16:20,24.8
2024-02-10 12:16:30,23.2
2024-02-10 12:16:40,24.8
2024-02-10 12:16:50,24
2024-02-10 12:17:00,24
2024-02-10 12:17:10,2.40
2024-02-10 12:17:20,0
2024-02-10 12:17:30,0
2024-02-10 12:17:40,0
2024-02-10 12:17:50,0
2024-02-10 12:18:00,0
2024-02-10 12:18:10,0
2024-02-10 12:18:20,0
2024-02-10 12:18:30,0
2024-02-10 12:18:40,0
2024-02-10 12:18:50,0
2024-02-10 12:19:00,0
2024-02-10 12:19:10,0
2024-02-10 12:19:20,0
2024-02-10 12:19:30,0
2024-02-10 12:19:40,0
2024-02-10 12:19:50,0
2024-02-10 12:20:00,0
2024-02-10 12:20:10,0
2024-02-10 12:20:20,0
2024-02-10 12:20:30,0
2024-02-10 12:20:40,0
2024-02-10 12:20:50,0
2024-02-10 12:21:00,0
2024-02-10 12:21:10,0
2024-02-10 12:21:20,0
2024-02-10 12:21:30,0
2024-02-10 12:21:40,0
2024-02-10 12:21:50,0
2024-02-10 12:22:00,0
2024-02-10 12:22:10,0
2024-02-10 12:22:20,0
2024-02-10 12:22:30,0
2024-02-10 12:22:40,0
2024-02-10 12:22:50,83.4
2024-02-10 12:23:00,145
2024-02-10 12:23:10,145
2024-02-10 12:23:20,140
2024-02-10 12:23:30,143
2024-02-10 12:23:40,143
2024-02-10 12:23:50,142
2024-02-10 12:24:00,189
2024-02-10 12:24:10,221
2024-02-10 12:24:20,111
2024-02-10 12:24:30,126
2024-02-10 12:24:40,139
2024-02-10 12:24:50,139
2024-02-10 12:25:00,135
2024-02-10 12:25:10,137
2024-02-10 12:25:20,134
2024-02-10 12:25:30,22.3
2024-02-10 12:25:40,0
2024-02-10 12:25:50,0
2024-02-10 12:26:00,32.2
2024-02-10 12:26:10,150
2024-02-10 12:26:20,143
2024-02-10 12:26:30,143
2024-02-10 12:26:40,143
2024-02-10 12:26:50,142
2024-02-10 12:27:00,143
2024-02-10 12:27:10,186
2024-02-10 12:27:20,234
2024-02-10 12:27:30,173
2024-02-10 12:27:40,143
2024-02-10 12:27:50,145
2024-02-10 12:28:00,143
2024-02-10 12:28:10,142
2024-02-10 12:28:20,141
2024-02-10 12:28:30,131
2024-02-10 12:28:40,8.80
2024-02-10 12:28:50,0
2024-02-10 12:29:00,0
2024-02-10 12:29:10,4.70
2024-02-10 12:29:20,133
2024-02-10 12:29:30,142
2024-02-10 12:29:40,144
2024-02-10 12:29:50,143
2024-02-10 12:30:00,141
2024-02-10 12:30:10,87.5
2024-02-10 12:30:20,160
2024-02-10 12:30:30,196
2024-02-10 12:30:40,236
2024-02-10 12:30:50,169
2024-02-10 12:31:00,143
2024-02-10 12:31:10,145
2024-02-10 12:31:20,143
2024-02-10 12:31:30,142
2024-02-10 12:31:40,140
2024-02-10 12:31:50,73.3
2024-02-10 12:32:00,0
2024-02-10 12:32:10,0
2024-02-10 12:32:20,0
2024-02-10 12:32:30,81.1
2024-02-10 12:32:40,147
2024-02-10 12:32:50,144
2024-02-10 12:33:00,143
2024-02-10 12:33:10,145
2024-02-10 12:33:20,142
2024-02-10 12:33:30,145
2024-02-10 12:33:40,178
2024-02-10 12:33:50,112
2024-02-10 12:34:00,152
2024-02-10 12:34:10,154
2024-02-10 12:34:20,144
2024-02-10 12:34:30,144
2024-02-10 12:34:40,143
2024-02-10 12:34:50,142
2024-02-10 12:35:00,143
2024-02-10 12:35:10,85.4
2024-02-10 12:35:20,0
2024-02-10 12:35:30,0
2024-02-10 12:35:40,46.6
2024-02-10 12:35:50,141
2024-02-10 12:36:00,142
2024-02-10 12:36:10,38.6
2024-02-10 12:36:20,146
2024-02-10 12:36:30,147
2024-02-10 12:36:40,143
2024-02-10 12:36:50,197
2024-02-10 12:37:00,198
2024-02-10 12:37:10,27.5
2024-02-10 12:37:20,69
2024-02-10 12:37:30,218
2024-02-10 12:37:40,146
2024-02-10 12:37:50,146
2024-02-10 12:38:00,142
2024-02-10 12:38:10,142
2024-02-10 12:38:20,143
2024-02-10 12:38:30,110
2024-02-10 12:38:40,1.60
2024-02-10 12:38:50,15.2
2024-02-10 12:39:00,142
2024-02-10 12:39:10,143
2024-02-10 12:39:20,144
2024-02-10 12:39:30,145
2024-02-10 12:39:40,143
2024-02-10 12:39:50,142
2024-02-10 12:40:00,173
2024-02-10 12:40:10,192
2024-02-10 12:40:20,190
2024-02-10 12:40:30,146
2024-02-10 12:40:40,143
2024-02-10 12:40:50,142
2024-02-10 12:41:00,145
2024-02-10 12:41:10,142
2024-02-10 12:41:20,92.6
2024-02-10 12:41:30,99.2
2024-02-10 12:41:40,3.20
2024-02-10 12:41:50,0
2024-02-10 12:42:00,0
2024-02-10 12:42:10,103
2024-02-10 12:42:20,144
2024-02-10 12:42:30,148
2024-02-10 12:42:40,144
2024-02-10 12:42:50,142
2024-02-10 12:43:00,143
2024-02-10 12:43:10,153
2024-02-10 12:43:20,207
2024-02-10 12:43:30,213
2024-02-10 12:43:40,152
2024-02-10 12:43:50,144
2024-02-10 12:44:00,145
2024-02-10 12:44:10,145
2024-02-10 12:44:20,144
2024-02-10 12:44:30,143
2024-02-10 12:44:40,74.3
2024-02-10 12:44:50,0
2024-02-10 12:45:00,0
2024-02-10 12:45:10,0
2024-02-10 12:45:20,69
2024-02-10 12:45:30,142
2024-02-10 12:45:40,141
2024-02-10 12:45:50,139
2024-02-10 12:46:00,142
2024-02-10 12:46:10,143
2024-02-10 12:46:20,148
2024-02-10 12:46:30,219
2024-02-10 12:46:40,212
2024-02-10 12:46:50,159
2024-02-10 12:47:00,109
2024-02-10 12:47:10,125
2024-02-10 12:47:20,145
2024-02-10 12:47:30,144
2024-02-10 12:47:40,141
2024-02-10 12:47:50,144
2024-02-10 12:48:00,20.8
2024-02-10 12:48:10,0
2024-02-10 12:48:20,0
2024-02-10 12:48:30,34.5
2024-02-10 12:48:40,142
2024-02-10 12:48:50,144
2024-02-10 12:49:00,140
2024-02-10 12:49:10,148
2024-02-10 12:49:20,144
2024-02-10 12:49:30,146
2024-02-10 12:49:40,192
2024-02-10 12:49:50,210
2024-02-10 12:50:00,168
2024-02-10 12:50:10,141
2024-02-10 12:50:20,145
2024-02-10 12:50:30,146
2024-02-10 12:50:40,143
2024-02-10 12:50:50,144
2024-02-10 12:51:00,140
2024-02-10 12:51:10,15.3
2024-02-10 12:51:20,0
2024-02-10 12:51:30,0
2024-02-10 12:51:40,5.70
2024-02-10 12:51:50,133
2024-02-10 12:52:00,142
2024-02-10 12:52:10,142
2024-02-10 12:52:20,145
2024-02-10 12:52:30,144
2024-02-10 12:52:40,146
2024-02-10 12:52:50,175
2024-02-10 12:53:00,131
2024-02-10 12:53:10,125
2024-02-10 12:53:20,172
2024-02-10 12:53:30,142
2024-02-10 12:53:40,147
2024-02-10 12:53:50,144
2024-02-10 12:54:00,144
2024-02-10 12:54:10,145
2024-02-10 12:54:20,141
2024-02-10 12:54:30,20.5
2024-02-10 12:54:40,0
2024-02-10 12:54:50,0
2024-02-10 12:55:00,105
2024-02-10 12:55:10,143
2024-02-10 12:55:20,144
2024-02-10 12:55:30,142
2024-02-10 12:55:40,142
2024-02-10 12:55:50,140
2024-02-10 12:56:00,164
2024-02-10 12:56:10,229
2024-02-10 12:56:20,207
2024-02-10 12:56:30,149
2024-02-10 12:56:40,142
2024-02-10 12:56:50,143
2024-02-10 12:57:00,140
2024-02-10 12:57:10,147
2024-02-10 12:57:20,145
2024-02-10 12:57:30,61.5
2024-02-10 12:57:40,0
2024-02-10 12:57:50,0
2024-02-10 12:58:00,0
2024-02-10 12:58:10,79.5
2024-02-10 12:58:20,145
2024-02-10 12:58:30,143
2024-02-10 12:58:40,141
2024-02-10 12:58:50,141
2024-02-10 12:59:00,142
2024-02-10 12:59:10,153
2024-02-10 12:59:20,229
2024-02-10 12:59:30,203
2024-02-10 12:59:40,156
2024-02-10 12:59:50,143
2024-02-10 13:00:00,142
2024-02-10 13:00:10,142
2024-02-10 13:00:20,144
2024-02-10 13:00:30,148
2024-02-10 13:00:40,92.1
2024-02-10 13:00:50,0
2024-02-10 13:01:00,0
2024-02-10 13:01:10,0
2024-02-10 13:01:20,52.9
2024-02-10 13:01:30,144
2024-02-10 13:01:40,143
2024-02-10 13:01:50,144
2024-02-10 13:02:00,142
2024-02-10 13:02:10,145
2024-02-10 13:02:20,146
2024-02-10 13:02:30,219
2024-02-10 13:02:40,213
2024-02-10 13:02:50,162
2024-02-10 13:03:00,142
2024-02-10 13:03:10,142
2024-02-10 13:03:20,110
2024-02-10 13:03:30,128
2024-02-10 13:03:40,148
2024-02-10 13:03:50,142
2024-02-10 13:04:00,19.7
2024-02-10 13:04:10,0
2024-02-10 13:04:20,0
2024-02-10 13:04:30,31.4
2024-02-10 13:04:40,147
2024-02-10 13:04:50,141
2024-02-10 13:05:00,143
2024-02-10 13:05:10,142
2024-02-10 13:05:20,144
2024-02-10 13:05:30,141
2024-02-10 13:05:40,183
2024-02-10 13:05:50,218
2024-02-10 13:06:00,192
2024-02-10 13:06:10,147
2024-02-10 13:06:20,142
2024-02-10 13:06:30,143
2024-02-10 13:06:40,141
2024-02-10 13:06:50,142
2024-02-10 13:07:00,135
2024-02-10 13:07:10,11.1
2024-02-10 13:07:20,0
2024-02-10 13:07:30,0
2024-02-10 13:07:40,4.70
2024-02-10 13:07:50,132
2024-02-10 13:08:00,144
2024-02-10 13:08:10,143
2024-02-10 13:08:20,144
2024-02-10 13:08:30,144
2024-02-10 13:08:40,142
2024-02-10 13:08:50,163
2024-02-10 13:09:00,230
2024-02-10 13:09:10,207
2024-02-10 13:09:20,88.2
2024-02-10 13:09:30,141
2024-02-10 13:09:40,143
2024-02-10 13:09:50,141
2024-02-10 13:10:00,140
2024-02-10 13:10:10,139
2024-02-10 13:10:20,96.5
2024-02-10 13:10:30,0
