sep=,
"Time","worker"
2024-02-14 19:01:30,7.30
2024-02-14 19:01:40,11.9
2024-02-14 19:01:50,12.8
2024-02-14 19:02:00,12.8
2024-02-14 19:02:10,12.8
2024-02-14 19:02:20,11.3
2024-02-14 19:02:30,12.7
2024-02-14 19:02:40,12.8
2024-02-14 19:02:50,12.8
2024-02-14 19:03:00,11.2
2024-02-14 19:03:10,12.8
2024-02-14 19:03:20,12.8
2024-02-14 19:03:30,8
2024-02-14 19:03:40,11.2
2024-02-14 19:03:50,12.8
2024-02-14 19:04:00,12.8
2024-02-14 19:04:10,12.1
2024-02-14 19:04:20,11.9
2024-02-14 19:04:30,12.8
2024-02-14 19:04:40,12.8
2024-02-14 19:04:50,11.2
2024-02-14 19:05:00,12.8
2024-02-14 19:05:10,12.8
2024-02-14 19:05:20,11.4
2024-02-14 19:05:30,8.70
2024-02-14 19:05:40,12.7
2024-02-14 19:05:50,12.8
2024-02-14 19:06:00,12.1
2024-02-14 19:06:10,11.9
2024-02-14 19:06:20,12.8
2024-02-14 19:06:30,12.8
2024-02-14 19:06:40,12.8
2024-02-14 19:06:50,11.3
2024-02-14 19:07:00,12.7
2024-02-14 19:07:10,12.8
2024-02-14 19:07:20,11.2
2024-02-14 19:07:30,9.60
2024-02-14 19:07:40,12
2024-02-14 19:07:50,12.8
2024-02-14 19:08:00,11.2
2024-02-14 19:08:10,12.8
2024-02-14 19:08:20,12.8
2024-02-14 19:08:30,12.8
2024-02-14 19:08:40,12.1
2024-02-14 19:08:50,11.9
2024-02-14 19:09:00,12.8
2024-02-14 19:09:10,12.8
2024-02-14 19:09:20,12.8
2024-02-14 19:09:30,8.80
2024-02-14 19:09:40,10.4
2024-02-14 19:09:50,11.2
2024-02-14 19:10:00,12.8
2024-02-14 19:10:10,12.8
2024-02-14 19:10:20,12.8
2024-02-14 19:10:30,11.4
2024-02-14 19:10:40,12.6
2024-02-14 19:10:50,12.8
2024-02-14 19:11:00,12.8
2024-02-14 19:11:10,12.8
2024-02-14 19:11:20,12.1
2024-02-14 19:11:30,11.1
2024-02-14 19:11:40,8.80
2024-02-14 19:11:50,12.8
2024-02-14 19:12:00,12.0
2024-02-14 19:12:10,12
2024-02-14 19:12:20,12.8
