sep=,
"Time","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-17 23:53:50,0,74.5,74.5,0,0,,0,0,,112
2024-02-17 23:54:00,0,73.6,73.5,0,0,,0,0,,113
2024-02-17 23:54:10,0.500,73.5,73.6,0,0,,0,0,,113
2024-02-17 23:54:20,0,74.1,73.6,0,0,,0,0,,116
2024-02-17 23:54:30,0,73.5,72.2,0.100,0,,0,0,,117
2024-02-17 23:54:40,0.400,94.2,94.8,1.10,0,,0,0,,122
2024-02-17 23:54:50,0,92.1,92.1,0,0,,0,0,,126
2024-02-17 23:55:00,0,85.4,85.6,0,0,,0,0,,130
2024-02-17 23:55:10,0.400,73.3,72.9,0,0,,0,0,,139
2024-02-17 23:55:20,0,70.1,70.4,0,0,,0,0,,151
2024-02-17 23:55:30,0,69.9,69.6,0,0,,0,0,,155
2024-02-17 23:55:40,0,68.8,68.5,0,0,,0,0,,154
2024-02-17 23:55:50,0,70.4,70.7,0,0,,0,0,,154
2024-02-17 23:56:00,0,73.7,73.6,0,0,,0,0,,154
2024-02-17 23:56:10,0.500,75.4,75.2,0,0,,0,0,,154
2024-02-17 23:56:20,0,73,73.5,0,0,,0,0,,154
2024-02-17 23:56:30,0,73.7,72.9,0,0,,0,0,,150
2024-02-17 23:56:40,0.300,98.3,97.7,1.20,0,,0,0,,151
2024-02-17 23:56:50,0,93.8,94.3,0,0,,0,0,,153
2024-02-17 23:57:00,0,72.1,71.7,0,0,,0,0,,153
2024-02-17 23:57:10,0.200,71.8,71.6,0,0,,0,0,,153
2024-02-17 23:57:20,0,70.8,71.1,0,0,,0,0,,153
2024-02-17 23:57:30,0,70.4,70.4,0,0,,0,0,,153
2024-02-17 23:57:40,0.300,70.1,69.7,0,0,,0,0,,153
2024-02-17 23:57:50,0,70.2,70.3,0,0,,0,0,,153
2024-02-17 23:58:00,0,68.2,68.1,0,0,,0,0,,151
2024-02-17 23:58:10,0.100,70.4,71.1,0,0,,0,0,,151
2024-02-17 23:58:20,0,75,74.4,0,0,,0,0,,151
2024-02-17 23:58:30,0,74.5,74.9,0,0,,0,0,,147
2024-02-17 23:58:40,0,91.1,89.5,1.20,0,,0,0,,146
2024-02-17 23:58:50,0,73.8,74.8,0,0,,0,0,,147
2024-02-17 23:59:00,0,72.7,72.1,0,0,,0,0,,147
2024-02-17 23:59:10,0,72.8,73.5,0,0,,0,0,,147
2024-02-17 23:59:20,0,72.9,72.6,0,0,,0,0,,148
2024-02-17 23:59:30,0,72.3,72.3,0,0,,0,0,,148
2024-02-17 23:59:40,0.400,72,71.3,0,0,,0,0,,148
2024-02-17 23:59:50,0,70.4,71,0,0,,0,0,,149
2024-02-18 00:00:00,0,49.1,49.6,0,0,,0,0,,145
2024-02-18 00:00:10,0.500,68.5,67.4,0,0,,0,0,,144
2024-02-18 00:00:20,0,66.6,66.9,0,0,,0,0,,142
2024-02-18 00:00:30,0,65.8,65.9,0,0,,0,0,,138
2024-02-18 00:00:40,0.200,63.7,63.8,0.100,0,,0,0,,136
2024-02-18 00:00:50,0,96.5,96.4,1.10,0,,0,0,,140
2024-02-18 00:01:00,0,73.4,73.1,0,0,,0,0,,140
2024-02-18 00:01:10,0,73.1,72.9,0,0,,0,0,,140
2024-02-18 00:01:20,0,73.6,73.6,0,0,,0,0,,141
2024-02-18 00:01:30,0,72.9,73.5,0,0,,0,0,,141
2024-02-18 00:01:40,0.300,73,72.1,0,0,,0,0,,141
2024-02-18 00:01:50,0,72,72.1,0,0,,0,0,,145
2024-02-18 00:02:00,0,71.3,71.8,0,0,,0,0,,146
2024-02-18 00:02:10,0.300,72.3,72,0,0,,0,0,,147
2024-02-18 00:02:20,0,70.4,69.8,0,0,,0,0,,148
2024-02-18 00:02:30,0,70.4,70.2,0,0,,0,0,,149
2024-02-18 00:02:40,0,70.3,70.5,0,0,,0,0,,144
2024-02-18 00:02:50,0,52.8,52.8,1.20,0,,0,0,,140
2024-02-18 00:03:00,0,69.3,69.6,0,0,,0,0,,140
2024-02-18 00:03:10,0,71.6,69.8,0,0,,0,0,,139
2024-02-18 00:03:20,0,74.3,76.5,0,0,,0,0,,140
2024-02-18 00:03:30,0,75.2,74.5,0,0,,0,0,,140
2024-02-18 00:03:40,0,73.4,73.7,0,0,,0,0,,140
2024-02-18 00:03:50,0,73.8,73.5,0,0,,0,0,,141
2024-02-18 00:04:00,0,72.9,72.8,0,0,,0,0,,141
2024-02-18 00:04:10,0.700,73.3,72.8,0,0,,0,0,,141
2024-02-18 00:04:20,0,72.1,72,0,0,,0,0,,142
2024-02-18 00:04:30,0,72,72.7,0,0,,0,0,,142
2024-02-18 00:04:40,0.500,71.2,70.5,0,0,,0,0,,145
2024-02-18 00:04:50,0,51.1,51,1.20,0,,0,0,,142
2024-02-18 00:05:00,0,70.3,70.2,0,0,,0,0,,142
2024-02-18 00:05:10,0,69,69.2,0,0,,0,0,,141
2024-02-18 00:05:20,0,69.5,68.9,0,0,,0,0,,140
2024-02-18 00:05:30,0,68.7,69.2,0,0,,0,0,,139
2024-02-18 00:05:40,0.400,70.7,69.9,0,0,,0,0,,138
2024-02-18 00:05:50,0,46.8,47.2,0,0,,0,0,,134
2024-02-18 00:06:00,0,62,61.7,0,0,,0,0,,132
2024-02-18 00:06:10,0.100,64.2,63.9,0,0,,0,0,,130
2024-02-18 00:06:20,0,67.5,67.3,0,0,,0,0,,129
2024-02-18 00:06:30,0,74,74.3,0,0,,0,0,,130
2024-02-18 00:06:40,0.200,73,72.8,0,0,,0,0,,134
2024-02-18 00:06:50,0,72.1,72.8,0,0,,0,0,,134
2024-02-18 00:07:00,0,91.6,90.9,1.20,0,,0,0,,138
2024-02-18 00:07:10,0.500,77.1,76.5,0,0,,0,0,,140
2024-02-18 00:07:20,0,71.7,71.9,0,0,,0,0,,140
2024-02-18 00:07:30,0,70.8,70.4,0,0,,0,0,,140
2024-02-18 00:07:40,0,69.9,69.6,0,0,,0,0,,144
2024-02-18 00:07:50,0,69.5,70.4,0,0,,0,0,,146
2024-02-18 00:08:00,0,69.1,69.3,0,0,,0,0,,147
2024-02-18 00:08:10,0.300,70.6,69.8,0,0,,0,0,,147
2024-02-18 00:08:20,0,76,76,0,0,,0,0,,148
2024-02-18 00:08:30,0,73.3,73.6,0,0,,0,0,,148
2024-02-18 00:08:40,0,73.8,73.6,0,0,,0,0,,148
2024-02-18 00:08:50,0,73.7,73.6,0,0,,0,0,,145
2024-02-18 00:09:00,0,65.5,65.6,1.20,0,,0,0,,143
2024-02-18 00:09:10,0,72.9,72.8,0,0,,0,0,,143
2024-02-18 00:09:20,0,72.7,72.8,0,0,,0,0,,143
2024-02-18 00:09:30,0,71.3,71.5,0,0,,0,0,,144
2024-02-18 00:09:40,0.200,72.2,72.4,0,0,,0,0,,144
2024-02-18 00:09:50,0,70.5,70.5,0,0,,0,0,,144
2024-02-18 00:10:00,0,70.4,70,0,0,,0,0,,144
2024-02-18 00:10:10,0.300,69.9,69.3,0,0,,0,0,,143
2024-02-18 00:10:20,0,67.9,68.2,0,0,,0,0,,142
2024-02-18 00:10:30,0,68.6,68,0,0,,0,0,,141
2024-02-18 00:10:40,0.200,70.6,70.9,0,0,,0,0,,141
2024-02-18 00:10:50,0,73,72.8,0,0,,0,0,,142
2024-02-18 00:11:00,0,73.3,74.1,1.20,0,,0,0,,142
2024-02-18 00:11:10,0.300,61.1,59.7,0,0,,0,0,,140
2024-02-18 00:11:20,0,57.9,57.6,0,0,,0,0,,137
2024-02-18 00:11:30,0,58.9,58.6,0,0,,0,0,,135
2024-02-18 00:11:40,0,69.2,70,0,0,,0,0,,135
2024-02-18 00:11:50,0,72.7,72.9,0,0,,0,0,,135
2024-02-18 00:12:00,0,72.1,71.9,0,0,,0,0,,136
2024-02-18 00:12:10,0.200,72.1,72.3,0,0,,0,0,,136
2024-02-18 00:12:20,0,70.5,70.8,0,0,,0,0,,137
2024-02-18 00:12:30,0,70.7,69.9,0,0,,0,0,,137
2024-02-18 00:12:40,0.100,70.1,70.1,0,0,,0,0,,136
2024-02-18 00:12:50,0,69.5,69.7,0,0,,0,0,,135
2024-02-18 00:13:00,0,68.9,68.9,0.100,0,,0,0,,137
2024-02-18 00:13:10,0.400,101,100,1.10,0,,0,0,,145
2024-02-18 00:13:20,0,80.6,81.4,0,0,,0,0,,149
2024-02-18 00:13:30,0,73,72.9,0,0,,0,0,,149
2024-02-18 00:13:40,0.500,74.8,74.4,0,0,,0,0,,150
2024-02-18 00:13:50,0,72.9,73.5,0,0,,0,0,,150
2024-02-18 00:14:00,0,73.5,72.3,0,0,,0,0,,150
2024-02-18 00:14:10,0.300,72.3,72.8,0,0,,0,0,,151
2024-02-18 00:14:20,0,72,71.8,0,0,,0,0,,151
2024-02-18 00:14:30,0,70.7,71.3,0,0,,0,0,,151
2024-02-18 00:14:40,0.200,71.1,71.1,0,0,,0,0,,151
2024-02-18 00:14:50,0,71.2,69.7,0,0,,0,0,,152
2024-02-18 00:15:00,0,69.7,71,0,0,,0,0,,146
2024-02-18 00:15:10,0.200,69.5,68.9,1.20,0,,0,0,,144
2024-02-18 00:15:20,0,68.8,68.6,0,0,,0,0,,143
2024-02-18 00:15:30,0,67.5,67.5,0,0,,0,0,,142
2024-02-18 00:15:40,0,75.1,75.1,0,0,,0,0,,142
2024-02-18 00:15:50,0,73.6,73,0,0,,0,0,,142
2024-02-18 00:16:00,0,72.8,73.4,0,0,,0,0,,142
2024-02-18 00:16:10,0.400,74.8,74.4,0,0,,0,0,,143
2024-02-18 00:16:20,0,72.8,72.4,0,0,,0,0,,143
2024-02-18 00:16:30,0,72,72.5,0,0,,0,0,,143
2024-02-18 00:16:40,0,72.8,72.8,0,0,,0,0,,144
2024-02-18 00:16:50,0,72.2,72,0,0,,0,0,,144
2024-02-18 00:17:00,0,71.8,72.6,0,0,,0,0,,144
2024-02-18 00:17:10,0.400,66,64.9,1.20,0,,0,0,,144
2024-02-18 00:17:20,0,70.9,70.5,0,0,,0,0,,145
2024-02-18 00:17:30,0,69.8,70.2,0,0,,0,0,,144
2024-02-18 00:17:40,0.300,70.2,70,0,0,,0,0,,143
2024-02-18 00:17:50,0,70.1,70,0,0,,0,0,,143
2024-02-18 00:18:00,0,68.3,68.3,0,0,,0,0,,141
2024-02-18 00:18:10,0.100,47.4,47.3,0,0,,0,0,,137
2024-02-18 00:18:20,0,60.9,61.2,0,0,,0,0,,135
2024-02-18 00:18:30,0,70,69,0,0,,0,0,,134
2024-02-18 00:18:40,0,72.8,73.5,0,0,,0,0,,134
2024-02-18 00:18:50,0,72.9,73.6,0,0,,0,0,,135
2024-02-18 00:19:00,0,73.8,72.9,0,0,,0,0,,136
2024-02-18 00:19:10,0,72.5,72.7,0,0,,0,0,,136
2024-02-18 00:19:20,0,29.5,30.3,0,0,,0,0,,129
2024-02-18 00:19:30,0,0,0,0,0,,0,0,,116
2024-02-18 00:19:40,0,0,0,0,0,,0,0,,103
2024-02-18 00:19:50,0,0,0,0,0,,0,0,,90.9
2024-02-18 00:20:00,0,0,0,0,0,,0,0,,82.3
2024-02-18 00:20:10,0,0,0,0,0,,0,0,,71.2
2024-02-18 00:20:20,0,0.100,0,0,0,,0,0,,58.6
2024-02-18 00:20:30,0,0,0,0,0,,0,0,,45.3
2024-02-18 00:20:40,0,0,0,0,0,,0,0,,32.0
2024-02-18 00:20:50,0,0,0,0,0,,0,0,,18.6
2024-02-18 00:21:00,0,0,0,0,0,,0,0,,5.45
2024-02-18 00:21:10,0,0,0,0,0,,0,0,,0.00909
2024-02-18 00:21:20,0,0.100,0,0,0,,0,0,,0.0182
2024-02-18 00:21:30,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:21:40,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:21:50,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:22:00,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:22:10,0,0,0,0,0,,0,0,,0.00909
2024-02-18 00:22:20,0,0.100,0,0,0,,0,0,,0.0182
2024-02-18 00:22:30,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:22:40,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:22:50,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:23:00,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:23:10,0,0,0,0,0,,0,0,,0.00909
2024-02-18 00:23:20,0,0,0,0,0,,0,0,,0.00909
2024-02-18 00:23:30,0,0.100,0,0,0,,0,0,,0.0182
2024-02-18 00:23:40,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:23:50,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:24:00,0,0,0,0,0,,0,0,,0.0182
2024-02-18 00:24:10,0,3.40,3.30,0.400,0,,0,0,,0.655
2024-02-18 00:24:20,0,118,117,2,0,,0,0,,22.1
2024-02-18 00:24:30,0,113,112,0,0,,0,0,,42.6
2024-02-18 00:24:40,0.200,103,103,0,0,,0,0,,61.3
2024-02-18 00:24:50,0,95.2,95.7,0,0,,0,0,,78.6
2024-02-18 00:25:00,0,90.3,90.4,0,0,,0,0,,95.1
2024-02-18 00:25:10,0.300,87.2,86.5,0,0,,0,0,,111
2024-02-18 00:25:20,0,84.1,84.3,0,0,,0,0,,126
2024-02-18 00:25:30,0,76.1,76.2,0,0,,0,0,,140
2024-02-18 00:25:40,0.400,74.7,74.2,0,0,,0,0,,154
2024-02-18 00:25:50,0,73.3,73.4,0,0,,0,0,,167
2024-02-18 00:26:00,0,71.1,71,0,0,,0,0,,179
2024-02-18 00:26:10,0.400,69.3,69,0,0,,0,0,,170
2024-02-18 00:26:20,0,120,119,2.40,0,,0,0,,172
2024-02-18 00:26:30,0,131,132,0,0,,0,0,,177
2024-02-18 00:26:40,0.600,115,114,0,0,,0,0,,181
2024-02-18 00:26:50,0,100,100,0,0,,0,0,,182
2024-02-18 00:27:00,0,93.1,93.1,0,0,,0,0,,183
2024-02-18 00:27:10,0.200,90.1,89.9,0,0,,0,0,,184
2024-02-18 00:27:20,0,84,84.2,0,0,,0,0,,186
2024-02-18 00:27:30,0,78.4,78.4,0,0,,0,0,,187
2024-02-18 00:27:40,0.400,74.6,74.4,0,0,,0,0,,187
2024-02-18 00:27:50,0,74.2,74.2,0,0,,0,0,,187
2024-02-18 00:28:00,0,69.8,69.9,0,0,,0,0,,188
2024-02-18 00:28:10,0.400,108,106,0,0,,0,0,,185
2024-02-18 00:28:20,0,137,138,0,0,,0,0,,186
2024-02-18 00:28:30,0,87.4,87.9,2.40,0,,0,0,,181
2024-02-18 00:28:40,0.300,105,105,0,0,,0,0,,182
2024-02-18 00:28:50,0,40.1,40.7,0,0,,0,0,,173
2024-02-18 00:29:00,0,4.50,4.50,0,0,,0,0,,157
2024-02-18 00:29:10,0,15.6,13.7,0,0,,0,0,,145
2024-02-18 00:29:20,0,94.7,95.4,0,0,,0,0,,148
2024-02-18 00:29:30,0,89.3,89.7,0,0,,0,0,,150
2024-02-18 00:29:40,0.200,84.7,84.5,0,0,,0,0,,152
2024-02-18 00:29:50,0,79,79.2,0,0,,0,0,,154
2024-02-18 00:30:00,0,74.4,74.1,0,0,,0,0,,148
2024-02-18 00:30:10,0.200,73.4,73.4,0,0,,0,0,,136
2024-02-18 00:30:20,0,72.2,72.3,0,0,,0,0,,133
2024-02-18 00:30:30,0,87.2,86.5,1.60,0,,0,0,,130
2024-02-18 00:30:40,0.200,140,139,0.800,0,,0,0,,148
2024-02-18 00:30:50,0,120,120,0,0,,0,0,,169
2024-02-18 00:31:00,0,101,101,0,0,,0,0,,185
2024-02-18 00:31:10,0.200,93,93,0,0,,0,0,,185
2024-02-18 00:31:20,0,88.1,88.1,0,0,,0,0,,184
2024-02-18 00:31:30,0,82.5,82.9,0,0,,0,0,,184
2024-02-18 00:31:40,0.300,79.3,78.4,0,0,,0,0,,184
2024-02-18 00:31:50,0,73.3,74,0,0,,0,0,,184
2024-02-18 00:32:00,0,72.9,72.6,0,0,,0,0,,184
2024-02-18 00:32:10,0.400,69.2,68.9,0,0,,0,0,,183
2024-02-18 00:32:20,0,68.6,68.9,0,0,,0,0,,180
2024-02-18 00:32:30,0,98.8,98.2,0,0,,0,0,,172
2024-02-18 00:32:40,0.300,136,135,2.40,0,,0,0,,175
2024-02-18 00:32:50,0,120,121,0,0,,0,0,,179
2024-02-18 00:33:00,0,101,99.6,0,0,,0,0,,180
2024-02-18 00:33:10,0.300,109,109,0,0,,0,0,,184
2024-02-18 00:33:20,0,121,120,0,0,,0,0,,191
2024-02-18 00:33:30,0,107,107,0,0,,0,0,,196
2024-02-18 00:33:40,0.300,91.4,91.4,0,0,,0,0,,199
2024-02-18 00:33:50,0,79.4,79.3,0,0,,0,0,,200
2024-02-18 00:34:00,0,78.3,77.8,0,0,,0,0,,202
2024-02-18 00:34:10,0.100,73.8,74.6,0,0,,0,0,,203
2024-02-18 00:34:20,0,71,71,0,0,,0,0,,198
2024-02-18 00:34:30,0,69,69.1,0,0,,0,0,,186
2024-02-18 00:34:40,0,61,60.9,0.400,0,,0,0,,175
2024-02-18 00:34:50,0,60.3,60.4,2,0,,0,0,,168
2024-02-18 00:35:00,0,67.8,67.6,0,0,,0,0,,160
2024-02-18 00:35:10,0.100,65.1,65.2,0,0,,0,0,,150
2024-02-18 00:35:20,0,64.9,64.7,0,0,,0,0,,142
2024-02-18 00:35:30,0,140,140,0,0,,0,0,,151
2024-02-18 00:35:40,0.100,128,128,0,0,,0,0,,160
2024-02-18 00:35:50,0,110,111,0,0,,0,0,,166
2024-02-18 00:36:00,0,89.9,90.7,0,0,,0,0,,169
2024-02-18 00:36:10,0,84.6,83.7,0,0,,0,0,,171
2024-02-18 00:36:20,0,80.4,80.4,0,0,,0,0,,173
2024-02-18 00:36:30,0,78.4,79.2,0,0,,0,0,,176
2024-02-18 00:36:40,0.400,52.6,52.4,0,0,,0,0,,175
2024-02-18 00:36:50,0,60.9,60,2.40,0,,0,0,,174
2024-02-18 00:37:00,0,71.8,71.7,0,0,,0,0,,175
2024-02-18 00:37:10,0,53.3,54,0,0,,0,0,,173
2024-02-18 00:37:20,0,69.7,69.1,0,0,,0,0,,160
2024-02-18 00:37:30,0,74.6,74.3,0,0,,0,0,,150
2024-02-18 00:37:40,0.700,151,151,0,0,,0,0,,158
2024-02-18 00:37:50,0,120,119,0,0,,0,0,,163
2024-02-18 00:38:00,0,108,109,0,0,,0,0,,168
2024-02-18 00:38:10,0.100,108,108,0,0,,0,0,,173
2024-02-18 00:38:20,0,121,121,0,0,,0,0,,180
2024-02-18 00:38:30,0,108,109,0,0,,0,0,,190
2024-02-18 00:38:40,0,98.9,98.7,0,0,,0,0,,197
2024-02-18 00:38:50,0,82.4,82.5,0.100,0,,0,0,,199
2024-02-18 00:39:00,0,69.2,69.3,2.30,0,,0,0,,202
2024-02-18 00:39:10,0,75.7,75.6,0,0,,0,0,,203
2024-02-18 00:39:20,0,69.8,69.8,0,0,,0,0,,202
2024-02-18 00:39:30,0,69.3,68.9,0,0,,0,0,,187
2024-02-18 00:39:40,0.300,66.4,66.9,0,0,,0,0,,178
2024-02-18 00:39:50,0,62.4,61.8,0,0,,0,0,,169
2024-02-18 00:40:00,0,63.2,63.1,0,0,,0,0,,161
2024-02-18 00:40:10,0.100,57.6,57.9,0,0,,0,0,,150
2024-02-18 00:40:20,0,59.5,59.6,0,0,,0,0,,141
2024-02-18 00:40:30,0,127,124,0,0,,0,0,,146
2024-02-18 00:40:40,0.200,127,129,0,0,,0,0,,154
2024-02-18 00:40:50,0,113,114,0,0,,0,0,,162
2024-02-18 00:41:00,0,92.4,91.6,2,0,,0,0,,165
2024-02-18 00:41:10,0.200,87.7,87.8,0.400,0,,0,0,,169
2024-02-18 00:41:20,0,80.5,80.9,0,0,,0,0,,171
2024-02-18 00:41:30,0,78.2,77.8,0,0,,0,0,,173
2024-02-18 00:41:40,0.300,72.8,72.6,0,0,,0,0,,175
2024-02-18 00:41:50,0,68.3,68.6,0,0,,0,0,,176
2024-02-18 00:42:00,0,66.3,66.3,0,0,,0,0,,177
2024-02-18 00:42:10,0.100,55.8,55.8,0,0,,0,0,,176
2024-02-18 00:42:20,0,57.3,57.2,0,0,,0,0,,164
2024-02-18 00:42:30,0,2.50,3.10,0,0,,0,0,,141
2024-02-18 00:42:40,0,6,5.80,0,0,,0,0,,122
2024-02-18 00:42:50,0,41,40.7,0,0,,0,0,,112
2024-02-18 00:43:00,0,153,152,0,0,,0,0,,124
2024-02-18 00:43:10,0.200,119,119,2.40,0,,0,0,,131
2024-02-18 00:43:20,0,126,125,0,0,,0,0,,140
2024-02-18 00:43:30,0,110,111,0,0,,0,0,,146
2024-02-18 00:43:40,0.300,102,102,0,0,,0,0,,153
2024-02-18 00:43:50,0,92.5,92.2,0,0,,0,0,,157
2024-02-18 00:44:00,0,84.7,85,0,0,,0,0,,163
2024-02-18 00:44:10,0.300,75.6,75,0,0,,0,0,,166
2024-02-18 00:44:20,0,64.7,65.1,0,0,,0,0,,177
2024-02-18 00:44:30,0,62.8,62.9,0,0,,0,0,,188
2024-02-18 00:44:40,0.200,55.7,55.4,0,0,,0,0,,190
2024-02-18 00:44:50,0,57.2,57.4,0,0,,0,0,,173
2024-02-18 00:45:00,0,56.2,56.2,0,0,,0,0,,161
2024-02-18 00:45:10,0.200,51,50.7,1.30,0,,0,0,,148
2024-02-18 00:45:20,0,53,52.9,1.10,0,,0,0,,138
2024-02-18 00:45:30,0,116,116,0,0,,0,0,,140
2024-02-18 00:45:40,0.200,132,132,0,0,,0,0,,147
2024-02-18 00:45:50,0,112,112,0,0,,0,0,,152
2024-02-18 00:46:00,0,104,105,0,0,,0,0,,157
2024-02-18 00:46:10,0.400,95.9,95.3,0,0,,0,0,,163
2024-02-18 00:46:20,0,84.4,85,0,0,,0,0,,167
2024-02-18 00:46:30,0,78.2,77.5,0,0,,0,0,,171
2024-02-18 00:46:40,0,65,65.3,0,0,,0,0,,173
2024-02-18 00:46:50,0,62.8,62.8,0,0,,0,0,,174
2024-02-18 00:47:00,0,60.7,60.7,0,0,,0,0,,175
2024-02-18 00:47:10,0.100,60.5,60.3,0,0,,0,0,,177
2024-02-18 00:47:20,0,55.4,55.8,2.40,0,,0,0,,166
2024-02-18 00:47:30,0,57.9,57.4,0,0,,0,0,,152
2024-02-18 00:47:40,0.700,135,134,0,0,,0,0,,157
2024-02-18 00:47:50,0,129,129,0,0,,0,0,,161
2024-02-18 00:48:00,0,69.8,68.8,0,0,,0,0,,156
2024-02-18 00:48:10,0.400,118,119,0,0,,0,0,,162
2024-02-18 00:48:20,0,117,118,0,0,,0,0,,170
2024-02-18 00:48:30,0,109,109,0,0,,0,0,,178
2024-02-18 00:48:40,0.400,97.5,96.9,0,0,,0,0,,184
2024-02-18 00:48:50,0,89.1,89.4,0,0,,0,0,,189
2024-02-18 00:49:00,0,83.6,83.6,0,0,,0,0,,193
2024-02-18 00:49:10,0.400,81.4,80.9,0,0,,0,0,,198
2024-02-18 00:49:20,0,65.2,65.7,0.600,0,,0,0,,199
2024-02-18 00:49:30,0,61.5,61.6,1.80,0,,0,0,,186
2024-02-18 00:49:40,0.200,55.7,55.1,0,0,,0,0,,173
2024-02-18 00:49:50,0,57.9,58.1,0,0,,0,0,,171
2024-02-18 00:50:00,0,58.5,58.1,0,0,,0,0,,160
2024-02-18 00:50:10,0.100,51.5,51.6,0,0,,0,0,,148
2024-02-18 00:50:20,0,52.6,52.4,0,0,,0,0,,137
2024-02-18 00:50:30,0,88.4,88.1,0,0,,0,0,,136
2024-02-18 00:50:40,0.500,138,138,0,0,,0,0,,145
2024-02-18 00:50:50,0,114,113,0,0,,0,0,,150
2024-02-18 00:51:00,0,105,105,0,0,,0,0,,154
2024-02-18 00:51:10,0,92.4,92.6,0,0,,0,0,,159
2024-02-18 00:51:20,0,85.9,86,0,0,,0,0,,164
2024-02-18 00:51:30,0,76.5,76.6,2.40,0,,0,0,,168
2024-02-18 00:51:40,0.200,78.3,78.4,0,0,,0,0,,171
2024-02-18 00:51:50,0,68.7,68.4,0,0,,0,0,,173
2024-02-18 00:52:00,0,66.7,66.6,0,0,,0,0,,176
2024-02-18 00:52:10,0.200,58.3,58.5,0,0,,0,0,,177
2024-02-18 00:52:20,0,55,54.9,0,0,,0,0,,171
2024-02-18 00:52:30,0,60.7,60.8,0,0,,0,0,,157
2024-02-18 00:52:40,0.600,120,119,0,0,,0,0,,158
2024-02-18 00:52:50,0,132,131,0,0,,0,0,,163
2024-02-18 00:53:00,0,109,109,0,0,,0,0,,166
2024-02-18 00:53:10,0.400,86.6,87.6,0,0,,0,0,,166
2024-02-18 00:53:20,0,97.5,96.2,0,0,,0,0,,170
2024-02-18 00:53:30,0,109,109,0.100,0,,0,0,,175
2024-02-18 00:53:40,0.300,94,94.1,2.30,0,,0,0,,180
2024-02-18 00:53:50,0,93.8,93.7,0,0,,0,0,,185
2024-02-18 00:54:00,0,87.5,87.7,0,0,,0,0,,190
2024-02-18 00:54:10,0.300,82.6,82.1,0,0,,0,0,,195
2024-02-18 00:54:20,0,79.4,79.4,0,0,,0,0,,199
2024-02-18 00:54:30,0,74.3,74.5,0,0,,0,0,,190
2024-02-18 00:54:40,0.300,68.6,68,0,0,,0,0,,179
2024-02-18 00:54:50,0,61.9,62.4,0,0,,0,0,,170
2024-02-18 00:55:00,0,56.9,56.6,0,0,,0,0,,165
2024-02-18 00:55:10,0.200,52,52.3,0,0,,0,0,,157
2024-02-18 00:55:20,0,51.6,50.9,0,0,,0,0,,146
2024-02-18 00:55:30,0,64.8,63.9,0,0,,0,0,,141
2024-02-18 00:55:40,0.700,140,141,1.90,0,,0,0,,149
2024-02-18 00:55:50,0,105,105,0.500,0,,0,0,,153
2024-02-18 00:56:00,0,109,109,0,0,,0,0,,157
2024-02-18 00:56:10,0.200,96.7,96.6,0,0,,0,0,,161
2024-02-18 00:56:20,0,92.7,92.1,0,0,,0,0,,164
2024-02-18 00:56:30,0,83.9,84.1,0,0,,0,0,,167
2024-02-18 00:56:40,0.300,80.4,80.5,0,0,,0,0,,170
2024-02-18 00:56:50,0,75.1,74.7,0,0,,0,0,,173
2024-02-18 00:57:00,0,65.6,65.8,0,0,,0,0,,176
2024-02-18 00:57:10,0.100,61.7,61.4,0,0,,0,0,,178
2024-02-18 00:57:20,0,60.8,61.5,0,0,,0,0,,177
2024-02-18 00:57:30,0,54.7,54.2,0,0,,0,0,,161
2024-02-18 00:57:40,0.600,121,120,0,0,,0,0,,164
2024-02-18 00:57:50,0,117,118,2.40,0,,0,0,,166
2024-02-18 00:58:00,0,115,115,0,0,,0,0,,169
2024-02-18 00:58:10,0.500,94.7,95.1,0,0,,0,0,,170
2024-02-18 00:58:20,0,86.6,85.5,0,0,,0,0,,170
2024-02-18 00:58:30,0,110,110,0,0,,0,0,,175
2024-02-18 00:58:40,0.100,102,102,0,0,,0,0,,180
2024-02-18 00:58:50,0,90.4,90.6,0,0,,0,0,,185
2024-02-18 00:59:00,0,84.4,84.4,0,0,,0,0,,189
2024-02-18 00:59:10,0.200,80.2,79.9,0,0,,0,0,,192
2024-02-18 00:59:20,0,76.9,76.8,0,0,,0,0,,196
2024-02-18 00:59:30,0,70.5,70.9,0,0,,0,0,,187
2024-02-18 00:59:40,0.200,68.6,68.5,0,0,,0,0,,178
2024-02-18 00:59:50,0,65.7,65.3,0.800,0,,0,0,,169
2024-02-18 01:00:00,0,63,63.7,1.60,0,,0,0,,164
