sep=,
"Time","worker"
2024-02-18 21:01:50,11.2
2024-02-18 21:02:00,12.8
2024-02-18 21:02:10,11.4
2024-02-18 21:02:20,12.6
2024-02-18 21:02:30,9.60
2024-02-18 21:02:40,12.8
2024-02-18 21:02:50,12.8
2024-02-18 21:03:00,11.4
2024-02-18 21:03:10,12.6
2024-02-18 21:03:20,12.8
2024-02-18 21:03:30,12.8
2024-02-18 21:03:40,11.2
2024-02-18 21:03:50,14.2
2024-02-18 21:04:00,12.8
2024-02-18 21:04:10,11.2
2024-02-18 21:04:20,12.8
2024-02-18 21:04:30,8
2024-02-18 21:04:40,12.8
2024-02-18 21:04:50,12.8
2024-02-18 21:05:00,11.2
2024-02-18 21:05:10,12.8
2024-02-18 21:05:20,12.8
2024-02-18 21:05:30,11.2
2024-02-18 21:05:40,12.8
2024-02-18 21:05:50,12.8
2024-02-18 21:06:00,11.2
2024-02-18 21:06:10,12.8
2024-02-18 21:06:20,12.1
2024-02-18 21:06:30,8.70
2024-02-18 21:06:40,12.8
2024-02-18 21:06:50,12.1
2024-02-18 21:07:00,11.9
2024-02-18 21:07:10,12.8
2024-02-18 21:07:20,11.2
2024-02-18 21:07:30,12.8
2024-02-18 21:07:40,12.8
2024-02-18 21:07:50,11.2
2024-02-18 21:08:00,12.8
2024-02-18 21:08:10,11.2
2024-02-18 21:08:20,12.8
2024-02-18 21:08:30,10.4
2024-02-18 21:08:40,12.8
2024-02-18 21:08:50,12.8
2024-02-18 21:09:00,11.2
2024-02-18 21:09:10,12.8
2024-02-18 21:09:20,12.1
2024-02-18 21:09:30,11.9
2024-02-18 21:09:40,12.8
2024-02-18 21:09:50,12.8
2024-02-18 21:10:00,11.2
2024-02-18 21:10:10,12.8
2024-02-18 21:10:20,13.5
2024-02-18 21:10:30,10.3
2024-02-18 21:10:40,12
2024-02-18 21:10:50,12
2024-02-18 21:11:00,12
2024-02-18 21:11:10,12
2024-02-18 21:11:20,12.8
2024-02-18 21:11:30,11.4
2024-02-18 21:11:40,12.6
2024-02-18 21:11:50,12.1
2024-02-18 21:12:00,12
2024-02-18 21:12:10,12.7
2024-02-18 21:12:20,12
2024-02-18 21:12:30,12
2024-02-18 21:12:40,0
2024-02-18 21:12:50,0
2024-02-18 21:13:00,0
2024-02-18 21:13:10,0
2024-02-18 21:13:20,0
2024-02-18 21:13:30,0
2024-02-18 21:13:40,0
2024-02-18 21:13:50,0
2024-02-18 21:14:00,0
2024-02-18 21:14:10,0
2024-02-18 21:14:20,0
2024-02-18 21:14:30,0
2024-02-18 21:14:40,0
2024-02-18 21:14:50,0
2024-02-18 21:15:00,0
2024-02-18 21:15:10,0
2024-02-18 21:15:20,0
2024-02-18 21:15:30,0
2024-02-18 21:15:40,0
2024-02-18 21:15:50,0
2024-02-18 21:16:00,0
2024-02-18 21:16:10,0
2024-02-18 21:16:20,0
2024-02-18 21:16:30,0
2024-02-18 21:16:40,0
2024-02-18 21:16:50,0
2024-02-18 21:17:00,0
2024-02-18 21:17:10,0
2024-02-18 21:17:20,0
2024-02-18 21:17:30,0
2024-02-18 21:17:40,56.1
2024-02-18 21:17:50,74.6
2024-02-18 21:18:00,75.7
2024-02-18 21:18:10,74.5
2024-02-18 21:18:20,76
2024-02-18 21:18:30,75.2
2024-02-18 21:18:40,75.3
2024-02-18 21:18:50,75.2
2024-02-18 21:19:00,75.1
2024-02-18 21:19:10,74.4
2024-02-18 21:19:20,76
2024-02-18 21:19:30,66.3
2024-02-18 21:19:40,36.2
2024-02-18 21:19:50,75.1
2024-02-18 21:20:00,75.2
2024-02-18 21:20:10,75.2
2024-02-18 21:20:20,73
2024-02-18 21:20:30,75
2024-02-18 21:20:40,73.6
2024-02-18 21:20:50,74.4
2024-02-18 21:21:00,75.2
2024-02-18 21:21:10,73.7
2024-02-18 21:21:20,76
2024-02-18 21:21:30,75.2
2024-02-18 21:21:40,28.7
2024-02-18 21:21:50,75.3
2024-02-18 21:22:00,74.3
2024-02-18 21:22:10,74.4
2024-02-18 21:22:20,73.8
2024-02-18 21:22:30,71.4
2024-02-18 21:22:40,70.2
2024-02-18 21:22:50,74.3
2024-02-18 21:23:00,73.7
2024-02-18 21:23:10,73.6
2024-02-18 21:23:20,74.5
2024-02-18 21:23:30,76.6
2024-02-18 21:23:40,52
2024-02-18 21:23:50,60.9
2024-02-18 21:24:00,74.4
2024-02-18 21:24:10,74.4
2024-02-18 21:24:20,76
2024-02-18 21:24:30,75.3
2024-02-18 21:24:40,73.5
2024-02-18 21:24:50,75.3
2024-02-18 21:25:00,73.6
2024-02-18 21:25:10,75.1
2024-02-18 21:25:20,74.4
2024-02-18 21:25:30,72.9
